region,country,province,policy,gamma_region_policy,gamma_observed,is_observed,train_policy_days,k_R
US - New Hampshire,US,New Hampshire,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0.689384035409734,,False,0,1.8918839944381551
US - New Hampshire,US,New Hampshire,Lockdown,0.3092688606476159,0.3092688606476159,True,0,1.8918839944381551
US - New Hampshire,US,New Hampshire,Mass_Gatherings_Authorized_But_Others_Restricted,1.8327784405125287,,False,0,1.8918839944381551
US - New Hampshire,US,New Hampshire,No_Measure,1.8918839944381551,,False,0,1.8918839944381551
US - New Hampshire,US,New Hampshire,Restrict_Mass_Gatherings,1.6516147271445094,,False,0,1.8918839944381551
US - New Hampshire,US,New Hampshire,Restrict_Mass_Gatherings_and_Schools,1.0885790633940047,,False,0,1.8918839944381551
US - New Hampshire,US,New Hampshire,Restrict_Mass_Gatherings_and_Schools_and_Others,0.9335532875506697,0.9335532875506697,True,0,1.8918839944381551
US - New Jersey,US,New Jersey,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0.36755042059569976,,False,0,1.008672557177407
US - New Jersey,US,New Jersey,Lockdown,0.31526095376359403,0.31526095376359403,True,0,1.008672557177407
US - New Jersey,US,New Jersey,Mass_Gatherings_Authorized_But_Others_Restricted,0.9771599748008887,,False,0,1.008672557177407
US - New Jersey,US,New Jersey,No_Measure,1.008672557177407,,False,0,1.008672557177407
US - New Jersey,US,New Jersey,Restrict_Mass_Gatherings,0.8805711424158762,,False,0,1.008672557177407
US - New Jersey,US,New Jersey,Restrict_Mass_Gatherings_and_Schools,0.5803843315929649,,False,0,1.008672557177407
US - New Jersey,US,New Jersey,Restrict_Mass_Gatherings_and_Schools_and_Others,0.3693964484913569,,False,0,1.008672557177407
US - North Dakota,US,North Dakota,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0.16313227068267225,,False,0,0.44768563823423657
US - North Dakota,US,North Dakota,Lockdown,0.13992429979865462,,False,0,0.44768563823423657
US - North Dakota,US,North Dakota,Mass_Gatherings_Authorized_But_Others_Restricted,0.4336992057620187,0.4336992057620187,True,0,0.44768563823423657
US - North Dakota,US,North Dakota,No_Measure,0.44768563823423657,,False,0,0.44768563823423657
US - North Dakota,US,North Dakota,Restrict_Mass_Gatherings,0.3908295621784885,,False,0,0.44768563823423657
US - North Dakota,US,North Dakota,Restrict_Mass_Gatherings_and_Schools,0.2575957163318046,,False,0,0.44768563823423657
US - North Dakota,US,North Dakota,Restrict_Mass_Gatherings_and_Schools_and_Others,0.1639516051344572,,False,0,0.44768563823423657
US - Pennsylvania,US,Pennsylvania,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0.22035470546557154,,False,0,0.6047217790903348
US - Pennsylvania,US,Pennsylvania,Lockdown,0.2412899010457428,0.2412899010457428,True,0,0.6047217790903348
US - Pennsylvania,US,Pennsylvania,Mass_Gatherings_Authorized_But_Others_Restricted,0.6023104585072689,0.6023104585072689,True,0,0.6047217790903348
US - Pennsylvania,US,Pennsylvania,No_Measure,0.6047217790903348,,False,0,0.6047217790903348
US - Pennsylvania,US,Pennsylvania,Restrict_Mass_Gatherings,0.5279221131458622,,False,0,0.6047217790903348
US - Pennsylvania,US,Pennsylvania,Restrict_Mass_Gatherings_and_Schools,0.34795339980219486,,False,0,0.6047217790903348
US - Pennsylvania,US,Pennsylvania,Restrict_Mass_Gatherings_and_Schools_and_Others,0.13324234592453812,0.13324234592453812,True,0,0.6047217790903348
US - Rhode Island,US,Rhode Island,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0.3877597569568705,,False,0,1.0641332554762757
US - Rhode Island,US,Rhode Island,Lockdown,0.36530705387489815,0.36530705387489815,True,0,1.0641332554762757
US - Rhode Island,US,Rhode Island,Mass_Gatherings_Authorized_But_Others_Restricted,1.030887990068613,,False,0,1.0641332554762757
US - Rhode Island,US,Rhode Island,No_Measure,1.0641332554762757,,False,0,1.0641332554762757
US - Rhode Island,US,Rhode Island,Restrict_Mass_Gatherings,0.9289883320307887,,False,0,1.0641332554762757
US - Rhode Island,US,Rhode Island,Restrict_Mass_Gatherings_and_Schools,0.6122960953093705,,False,0,1.0641332554762757
US - Rhode Island,US,Rhode Island,Restrict_Mass_Gatherings_and_Schools_and_Others,0.3617894063065929,0.3617894063065929,True,0,1.0641332554762757
US - South Dakota,US,South Dakota,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0.17431565352063036,,False,0,0.478376315575252
US - South Dakota,US,South Dakota,Lockdown,0.14951668152933933,,False,0,0.478376315575252
US - South Dakota,US,South Dakota,Mass_Gatherings_Authorized_But_Others_Restricted,0.39330503733373035,0.39330503733373035,True,0,0.478376315575252
US - South Dakota,US,South Dakota,No_Measure,0.478376315575252,,False,0,0.478376315575252
US - South Dakota,US,South Dakota,Restrict_Mass_Gatherings,0.41762252349719503,,False,0,0.478376315575252
US - South Dakota,US,South Dakota,Restrict_Mass_Gatherings_and_Schools,0.39332212928025023,0.39332212928025023,True,0,0.478376315575252
US - South Dakota,US,South Dakota,Restrict_Mass_Gatherings_and_Schools_and_Others,0.17519115669248703,,False,0,0.478376315575252
