policy,st_term_unemployment_costs,st_term_gdp_impact,st_term_sick_worker_cost,st_term_sick_worker_cost_lb,st_term_sick_worker_cost_ub,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,region,dict_region_policy_gamma,dict_region_policy_counts,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub,country,start_date,policy_length
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,8645000000.0,21092500000.0,1016591772.534785,1000201693.8898971,1032981851.1796732,30754091772.534786,30737701693.889896,30770481851.179672,0,71420994316.10397,71056307197.7517,71785681434.45624,1368239483.0032516,1368239483.0032516,1368239483.0032516,119994373909.05199,119983901625.74799,120004846192.35599,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",142409,140113.0,144705.0,12111,12055.0,12167.0,366994.0588235294,366994.0588235294,366994.0588235294,11962.94117647059,11962.94117647059,11962.94117647059,67790,67790.0,67790.0,US-NY,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,11067500000.0,26992500000.0,968528009.6793709,952916031.4579554,984139987.9007866,39028528009.67937,39012916031.457954,39044139987.90079,0,70470996682.47519,70113843940.18948,70686415503.99286,1337849358.8530889,1337849358.8530889,1337849358.8530889,119963664029.48499,119953688905.97198,119973639152.99799,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",135676,133489.0,137863.0,11943,11888.0,11998.0,359526.70588235295,359526.70588235295,359526.70588235295,11663.29411764706,11663.29411764706,11663.29411764706,66092,66092.0,66092.0,US-NY,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,12302500000.0,30090000000.0,981398790.0786451,965579794.3133696,997217785.8439202,43373898790.07864,43358079794.31337,43389717785.84392,0,70633475609.79625,70411724889.972,70996960250.38852,1346390392.772687,1346390392.772687,1346390392.772687,119971887690.982,119961780295.59799,119981995086.36598,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",137479,135263.0,139695.0,11990,11934.0,12046.0,361629.70588235295,361629.70588235295,361629.70588235295,11747.29411764706,11747.29411764706,11747.29411764706,66568,66568.0,66568.0,US-NY,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Lockdown-No_Measure,8502500000.0,20797500000.0,1370498971.566848,1348405202.6618268,1392592740.4718692,30670498971.56685,30648405202.661827,30692592740.47187,0,79116419365.13841,78704346499.44669,79386758310.06213,1601934398.8323972,1601934398.8323972,1601934398.8323972,120220499514.17499,120206382912.76999,120234616115.57999,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",191986,188891.0,195081.0,13410,13348.0,13472.0,425147.0588235294,425147.0588235294,425147.0588235294,14230.94117647059,14230.94117647059,14230.94117647059,80642,80642.0,80642.0,US-NY,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Lockdown-Restrict_Mass_Gatherings,9357500000.0,22862500000.0,1249993345.4325469,1229841258.3182094,1270145432.5468845,33469993345.43255,33449841258.31821,33490145432.546883,0,76940815406.07275,76686356885.77019,77337007847.14333,1539294477.3130357,1539294477.3130357,1539294477.3130357,120143503601.956,120130627619.47899,120156379584.43298,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",175105,172282.0,177928.0,13060,13000.0,13120.0,409905.1176470588,409905.1176470588,409905.1176470588,13605.882352941177,13605.882352941177,13605.882352941177,77100,77100.0,77100.0,US-NY,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Lockdown-Restrict_Mass_Gatherings_and_Schools,11970000000.0,29205000000.0,1078268723.5329704,1060886388.3847551,1095651058.6811857,42253268723.532974,42235886388.38476,42270651058.68118,0,73879552043.09938,73500983619.40198,74258120466.79681,1444277110.6636121,1444277110.6636121,1444277110.6636121,120033781804.41199,120022675528.34698,120044888080.47699,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",151049,148614.0,153484.0,12530,12472.0,12588.0,386735.82352941175,386735.82352941175,386735.82352941175,12660.176470588236,12660.176470588236,12660.176470588236,71741,71741.0,71741.0,US-NY,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,9880000000.0,24190000000.0,1103667634.603751,1085871264.367816,1121464004.8396854,35173667634.60375,35155871264.36781,35191464004.83968,0,74434192251.55437,74054752031.48094,74671898550.85977,1459490220.2926397,1459490220.2926397,1459490220.2926397,120050010194.65399,120038639374.84698,120061381014.46098,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",154607,152114.0,157100.0,12615,12557.0,12673.0,390463.29411764705,390463.29411764705,390463.29411764705,12810.705882352942,12810.705882352942,12810.705882352942,72594,72594.0,72594.0,US-NY,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,12302500000.0,30090000000.0,1041897882.6376284,1025100907.4410163,1058694857.8342408,43434397882.63763,43417600907.44102,43451194857.83424,0,73178223146.11249,72806783262.23764,73407929109.21933,1420794868.6077447,1420794868.6077447,1420794868.6077447,120010543005.00699,119999810739.05998,120021275270.954,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",145954,143601.0,148307.0,12400,12343.0,12457.0,380962.17647058825,380962.17647058825,380962.17647058825,12428.823529411766,12428.823529411766,12428.823529411766,70430,70430.0,70430.0,US-NY,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Lockdown-Lockdown,13537500000.0,33187500000.0,1058744827.5862068,1041676588.0217786,1075813067.150635,47783744827.586205,47766676588.02178,47800813067.150635,0,73431618326.49763,73195445186.33621,73809525387.42705,1431888797.5539463,1431888797.5539463,1431888797.5539463,120021307198.64699,120010401610.93799,120032212786.35599,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",148314,145923.0,150705.0,12461,12403.0,12519.0,383698.29411764705,383698.29411764705,383698.29411764705,12537.705882352942,12537.705882352942,12537.705882352942,71047,71047.0,71047.0,US-NY,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-No_Measure,1377500000.0,3392500000.0,6962992256.503327,6850731639.443436,7075252873.563218,11732992256.503326,11620731639.443436,11845252873.563217,0,237518260303.9806,236332857137.14,238561929550.05316,6418789263.117056,6418789263.117056,6418789263.117056,123793769376.05199,123722041533.178,123865497218.926,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",975409,959683.0,991135.0,40274,40089.0,40459.0,1644932.1176470588,1644932.1176470588,1644932.1176470588,59928.88235294118,59928.88235294118,59928.88235294118,339597,339597.0,339597.0,US-NY,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Restrict_Mass_Gatherings,2232500000.0,5457500000.0,5973683968.542046,5877370840.895343,6069997096.188747,13663683968.542046,13567370840.895344,13759997096.188747,0,218263333492.9146,217335787439.9501,219332613466.64716,5835119366.612474,5835119366.612474,5835119366.612474,123161660348.939,123100122001.23099,123223198696.64699,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",836822,823330.0,850314.0,37025,36854.0,37196.0,1502124.3529411764,1502124.3529411764,1502124.3529411764,54143.64705882353,54143.64705882353,54143.64705882353,306814,306814.0,306814.0,US-NY,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Restrict_Mass_Gatherings_and_Schools,4845000000.0,11800000000.0,4317407985.480944,4247800120.992135,4387015849.969752,20962407985.48094,20892800120.992134,21032015849.969753,0,185885313767.35913,185025560662.96158,186745066871.75665,4846201293.046113,4846201293.046113,4846201293.046113,122103398720.05798,122058923443.70898,122147873996.40698,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",604803,595052.0,614554.0,31524,31379.0,31669.0,1260186.4705882352,1260186.4705882352,1260186.4705882352,44340.529411764706,44340.529411764706,44340.529411764706,251263,251263.0,251263.0,US-NY,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,2755000000.0,6785000000.0,4519000241.984271,4446144343.617664,4591856140.350877,14059000241.984272,13986144343.617664,14131856140.350876,0,189634442729.74957,188750162532.7363,190518722926.76282,4959662453.40674,4959662453.40674,4959662453.40674,122232204155.818,122185653579.424,122278754732.21199,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",633043,622837.0,643249.0,32160,32012.0,32308.0,1287772.1764705882,1287772.1764705882,1287772.1764705882,45473.82352941177,45473.82352941177,45473.82352941177,257685,257685.0,257685.0,US-NY,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,5177500000.0,12685000000.0,3926166243.1941924,3862868844.525106,3989463641.863279,21788666243.19419,21725368844.525105,21851963641.863277,0,177409882638.5763,176598792914.1382,178220972363.01437,4585086379.7664795,4585086379.7664795,4585086379.7664795,121853418567.165,121812975302.33199,121893861831.99799,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",549996,541129.0,558863.0,30082,29943.0,30221.0,1195932.4117647058,1195932.4117647058,1195932.4117647058,41770.58823529412,41770.58823529412,41770.58823529412,236700,236700.0,236700.0,US-NY,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Lockdown,6412500000.0,15782500000.0,4115894252.8735633,4049534422.2625527,4182254083.4845734,26310894252.87356,26244534422.262554,26377254083.484573,0,181605710134.9888,180770484123.207,182440936146.77063,4715091635.493645,4715091635.493645,4715091635.493645,121974643456.387,121932243480.083,122017043432.691,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",576574,567278.0,585870.0,30798,30656.0,30940.0,1227972.294117647,1227972.294117647,1227972.294117647,43047.705882352944,43047.705882352944,43047.705882352944,243937,243937.0,243937.0,US-NY,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-No_Measure,2232500000.0,5457500000.0,5031654204.476708,4950531881.427708,5112776527.52571,12721654204.476707,12640531881.427708,12802776527.525711,0,182976500484.98026,182104294422.98386,183848706546.97662,4725806789.609814,4725806789.609814,4725806789.609814,122559759480.50299,122507927151.467,122611591809.53899,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",704858,693494.0,716222.0,31040,30897.0,31183.0,1217308.9411764706,1217308.9411764706,1217308.9411764706,43813.05882352941,43813.05882352941,43813.05882352941,248274,248274.0,248274.0,US-NY,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,3087500000.0,7522500000.0,4354842468.239565,4284627828.1911674,4425057108.287961,14964842468.239565,14894627828.191168,15035057108.28796,0,170746329960.55988,169950155224.84665,171542504696.27307,4354675941.509015,4354675941.509015,4354675941.509015,122127317123.21399,122082454153.44998,122172180092.978,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",610047,600211.0,619883.0,28967,28833.0,29101.0,1126858.1176470588,1126858.1176470588,1126858.1176470588,40116.88235294118,40116.88235294118,40116.88235294118,227329,227329.0,227329.0,US-NY,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,5700000000.0,13865000000.0,3099966364.186328,3049989473.684211,3149943254.688445,22664966364.18633,22614989473.68421,22714943254.688446,0,146275530425.08557,145639888497.3639,146911172352.80728,3606347135.604493,3606347135.604493,3606347135.604493,121325526091.103,121293593837.00398,121357458345.202,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",434258,427257.0,441259.0,24808,24694.0,24922.0,943676.1176470588,943676.1176470588,943676.1176470588,32703.88235294118,32703.88235294118,32703.88235294118,185322,185322.0,185322.0,US-NY,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,3610000000.0,8850000000.0,3293335027.223231,3240238596.491228,3346431457.9552326,15753335027.22323,15700238596.491228,15806431457.955233,0,150272663713.06793,149606869250.10797,150938458176.02795,3729314611.4765005,3729314611.4765005,3729314611.4765005,121449077140.81499,121415151686.45299,121483002595.17699,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",461346,453908.0,468784.0,25489,25371.0,25607.0,973868.5294117647,973868.5294117647,973868.5294117647,33917.470588235294,33917.470588235294,33917.470588235294,192199,192199.0,192199.0,US-NY,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,6032500000.0,14750000000.0,2839573986.690865,2793794555.353902,2885353418.0278277,23622073986.690865,23576294555.3539,23667853418.02783,0,140669397229.3919,139924443592.91254,141272616945.1033,3433613481.340526,3433613481.340526,3433613481.340526,121159150882.87999,121129900554.993,121188401210.76698,US-NY,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.22803733143535762, 'Lockdown': 0.18044320951013926, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2434477994782278, 'No_Measure': 0.37907138394625983, 'Restrict_Mass_Gatherings': 0.3309293181850848, 'Restrict_Mass_Gatherings_and_Schools': 0.20199683480686148, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.1598420059927145}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 2, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 1, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 22}",397781,391368.0,404194.0,23854,23744.0,23964.0,901160.7058823529,901160.7058823529,901160.7058823529,31004.29411764706,31004.29411764706,31004.29411764706,175691,175691.0,175691.0,US-NY,2020-03-15,3
