policy,st_term_unemployment_costs,st_term_gdp_impact,st_term_sick_worker_cost,st_term_sick_worker_cost_lb,st_term_sick_worker_cost_ub,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,region,dict_region_policy_gamma,dict_region_policy_counts,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub,country,start_date,policy_length
Lockdown-Restrict_Mass_Gatherings-Lockdown,7281134380.0,56628000000.0,29599140396.33781,29177416364.462536,30020864428.21308,93508274776.33781,93086550744.46254,93929998808.21307,0,329219959644.58246,326405110132.0107,331893075236.38617,3689714399.3294125,3689714399.3294125,3689714399.3294125,39189023299.759796,38902480372.759796,39475566226.75979,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",8442328,8322043.0,8562613.0,290315,287887.0,292743.0,15520482.588235294,15520482.588235294,15520482.588235294,573799.4117647059,573799.4117647059,573799.4117647059,3251530,3251530.0,3251530.0,DE,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-No_Measure,5600872600.0,44079750000.0,28110938572.652122,27710419071.223557,28511458074.080692,77791561172.65213,77391041671.22356,78192080674.08069,0,210678393847.75854,208886100046.05194,212470687649.46515,824393783.0058825,824393783.0058825,824393783.0058825,38177855630.15979,37905720248.75979,38449991011.55979,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",8017860,7903623.0,8132097.0,185844,184290.0,187398.0,9566676.11764706,9566676.11764706,9566676.11764706,374457.8823529412,374457.8823529412,374457.8823529412,2121928,2121928.0,2121928.0,DE,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,6160959860.0,48584250000.0,21990787984.552723,21677467206.130096,22304108762.97534,76735997844.55272,76422677066.1301,77049318622.97534,0,168765892136.06525,167313384246.2467,170076666105.11572,-193284532.59411764,-193284532.59411764,-193284532.59411764,34019482545.759792,33806594860.55979,34232370230.959793,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",6272258,6182892.0,6361624.0,148802,147558.0,150046.0,7718652.117647059,7718652.117647059,7718652.117647059,299100.8823529412,299100.8823529412,299100.8823529412,1694905,1694905.0,1694905.0,DE,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,7841221640.0,62097750000.0,10366561160.376682,10218862209.62796,10514260111.125399,80305532800.37668,80157833849.62796,80453231751.1254,0,98592054429.6952,97689250398.53766,99353124540.08475,2389000434.570588,2389000434.570588,2389000434.570588,26121331796.55979,26020976857.15979,26221686735.959793,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",2956772,2914645.0,2998899.0,86948,86221.0,87675.0,4628603.411764706,4628603.411764706,4628603.411764706,171937.58823529413,171937.58823529413,171937.58823529413,974313,974313.0,974313.0,DE,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,6441003490.0,51158250000.0,18859333220.370014,18590630308.095654,19128036132.644363,76458586710.37001,76189883798.09566,76727289622.64436,0,150569980340.4474,149194207828.38727,151804018931.73953,-637977527.785294,-637977527.785294,-637977527.785294,31891796793.759792,31709224985.759792,32074368601.759792,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",5379098,5302458.0,5455738.0,132747,131637.0,133857.0,6920928.294117647,6920928.294117647,6920928.294117647,266004.70588235295,266004.70588235295,266004.70588235295,1507360,1507360.0,1507360.0,DE,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,8121265270.0,64028250000.0,4974853509.091186,4903971896.650546,5045735121.531826,77124368779.09119,77053487166.65054,77195250391.53183,0,62909847821.61738,62278059166.303825,63399902556.16293,1519837976.985294,1519837976.985294,1519837976.985294,22457903641.759792,22409742704.359795,22506064579.159794,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",1418938,1398721.0,1439155.0,55443,54979.0,55907.0,3046679.705882353,3046679.705882353,3046679.705882353,107639.29411764706,107639.29411764706,107639.29411764706,609956,609956.0,609956.0,DE,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools-Lockdown,8961396160.0,70141500000.0,8061013741.388816,7946162880.216019,8175864602.561617,87163909901.38881,87049059040.21602,87278760762.56161,0,84077898613.08939,83345398536.00124,84810398690.17754,2035919742.267647,2035919742.267647,2035919742.267647,24554813751.959793,24476777644.359795,24632849859.55979,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",2299179,2266421.0,2331937.0,74179,73559.0,74799.0,3988433.3529411764,3988433.3529411764,3988433.3529411764,145775.64705882355,145775.64705882355,145775.64705882355,826062,826062.0,826062.0,DE,2020-03-15,3
Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,4200654450.0,33140250000.0,42849934916.23643,42239414131.71161,43460455700.76125,80190839366.23642,79580318581.71161,80801360150.76126,0,408854582468.7037,405516701701.3175,412334197156.85785,5595975113.22353,5595975113.22353,5595975113.22353,48192355241.55979,47777533226.75979,48607177256.35979,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",12221747,12047613.0,12395881.0,360624,357608.0,363640.0,18803752.470588237,18803752.470588237,18803752.470588237,718002.5294117647,718002.5294117647,718002.5294117647,4068681,4068681.0,4068681.0,DE,2020-03-15,3
Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,4760741710.0,37644750000.0,39159445566.20776,38601508370.90907,39717382761.506454,81564937276.20776,81007000080.90907,82122874471.50645,0,373945151917.97504,370835342434.4096,377054961401.5405,4757991644.405882,4757991644.405882,4757991644.405882,45684830081.759796,45305736302.55979,46063923860.95979,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",11169138,11010002.0,11328274.0,329813,327054.0,332572.0,17247152.11764706,17247152.11764706,17247152.11764706,656547.8823529412,656547.8823529412,656547.8823529412,3720438,3720438.0,3720438.0,DE,2020-03-15,3
Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,6441003490.0,51158250000.0,26543871883.247505,26165678845.09351,26922064921.4015,84143125373.2475,83764932335.0935,84521318411.4015,0,271813303985.71558,269542968014.86862,274083639956.5625,2294325621.0264707,2294325621.0264707,2294325621.0264707,37113102753.759796,36856137221.95979,37370068285.55979,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",7570898,7463029.0,7678767.0,239701,237696.0,241706.0,12710432.529411765,12710432.529411765,12710432.529411765,475193.4705882353,475193.4705882353,475193.4705882353,2692763,2692763.0,2692763.0,DE,2020-03-15,3
Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,5040785340.0,40218750000.0,36081194960.3466,35567114820.497284,36595275100.19592,81340730300.3466,80826650160.49728,81854810440.19592,0,347131277412.5086,344311365109.505,350092923636.28015,4114430087.0205884,4114430087.0205884,4114430087.0205884,43593294214.75979,43243999375.35979,43942589054.15979,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",10291153,10144526.0,10437780.0,306212,303651.0,308773.0,16057776.411764706,16057776.411764706,16057776.411764706,609247.5882352942,609247.5882352942,609247.5882352942,3452403,3452403.0,3452403.0,DE,2020-03-15,3
Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,6721047120.0,53088750000.0,15111467524.31617,14896161602.568155,15326773446.064192,74921264644.31616,74705958722.56816,75136570566.0642,0,184177182170.6591,182598730452.78275,185755633888.53543,175489893.99705887,175489893.99705887,175489893.99705887,29345286930.959793,29198996028.959793,29491577832.959793,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",4310124,4248714.0,4371534.0,162443,161084.0,163802.0,8814171.94117647,8814171.94117647,8814171.94117647,319129.05882352946,319129.05882352946,319129.05882352946,1808398,1808398.0,1808398.0,DE,2020-03-15,3
Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,7561178010.0,59202000000.0,22552690511.189907,22231361937.208378,22874019085.171436,89315868521.18991,88994539947.20837,89637197095.17143,0,241747992100.78394,239672429126.4322,243681821154.3676,1567114719.011765,1567114719.011765,1567114719.011765,34401270593.15979,34182941963.15979,34619599223.15979,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",6432525,6340875.0,6524175.0,213183,211400.0,214966.0,11375612.235294119,11375612.235294119,11375612.235294119,421588.7647058824,421588.7647058824,421588.7647058824,2389003,2389003.0,2389003.0,DE,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,5880916230.0,46010250000.0,4635181333.374015,4569141562.293643,4701221104.454387,56526347563.374016,56460307792.29364,56592387334.454384,0,33801195688.018185,33562126647.22597,34181998649.5784,820178892.4382354,820178892.4382354,820178892.4382354,22227111341.359795,22182240222.159794,22271982460.55979,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",1322056,1303220.0,1340892.0,29841,29592.0,30090.0,1597460.7647058824,1597460.7647058824,1597460.7647058824,58885.23529411765,58885.23529411765,58885.23529411765,333683,333683.0,333683.0,DE,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,6441003490.0,50514750000.0,3106951050.0140567,3062683787.8744955,3151218312.1536183,60062704540.01405,60018437277.8745,60106971802.15362,0,26997256996.65869,26847348179.634228,27288899734.451153,650259510.7441177,650259510.7441177,650259510.7441177,21188746094.359795,21158668437.159794,21218823751.55979,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",886171,873545.0,898797.0,23850,23651.0,24049.0,1295858.8823529412,1295858.8823529412,1295858.8823529412,46184.117647058825,46184.117647058825,46184.117647058825,261710,261710.0,261710.0,DE,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,8121265270.0,64028250000.0,1513673204.9183722,1492107552.3426995,1535238857.494045,73663188474.91837,73641622822.3427,73684754127.49405,0,19317405520.44047,19124245160.69365,19510565880.187294,458729875.5617647,458729875.5617647,458729875.5617647,20106183890.759792,20091530978.55979,20120836802.959793,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",431733,425582.0,437884.0,17047,16905.0,17189.0,954139.2352941176,954139.2352941176,954139.2352941176,31897.764705882357,31897.764705882357,31897.764705882357,180754,180754.0,180754.0,DE,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,6721047120.0,53088750000.0,2405294259.465491,2371026223.654302,2439562295.2766805,62215091379.46549,62180823343.654305,62249359415.27668,0,23805783037.061398,23556263739.298256,23913568414.056538,568596110.5441177,568596110.5441177,568596110.5441177,20712001172.759792,20688717549.959793,20735284795.55979,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",686043,676269.0,695817.0,20958,20783.0,21133.0,1150430.8823529412,1150430.8823529412,1150430.8823529412,40088.117647058825,40088.117647058825,40088.117647058825,227166,227166.0,227166.0,DE,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,8401308900.0,65958750000.0,1113269402.8126776,1097408077.4586961,1129130728.1666596,75473328302.81268,75457466977.4587,75489189628.16666,0,16778116986.422077,16613872069.289248,16942361903.554909,397465065.44117653,397465065.44117653,397465065.44117653,19834127121.959793,19823350049.159794,19844904194.759792,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",317529,313005.0,322053.0,14834,14710.0,14958.0,842948.8235294118,842948.8235294118,842948.8235294118,27360.176470588238,27360.176470588238,27360.176470588238,155041,155041.0,155041.0,DE,2020-03-15,3
Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,9241439790.0,72072000000.0,1353601438.7023237,1334314712.1832578,1372888165.22139,82667041228.70232,82647754502.18326,82686327955.22139,0,18491397661.71017,18308438748.57868,18674356574.841663,437320290.2558823,437320290.2558823,437320290.2558823,19997422167.55979,19984317685.359795,20010526649.759792,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",386077,380576.0,391578.0,16279,16143.0,16415.0,915761.1176470588,915761.1176470588,915761.1176470588,30303.88235294118,30303.88235294118,30303.88235294118,171722,171722.0,171722.0,DE,2020-03-15,3
Lockdown-Lockdown-No_Measure,6721047120.0,52123500000.0,19445771015.536633,19168709703.694664,19722832327.37861,78290318135.53664,78013256823.69467,78567379447.3786,0,133230172907.0197,132127660161.49606,134332685652.54335,3250354327.5117645,3250354327.5117645,3250354327.5117645,32290255476.759792,32102004503.959793,32478506449.55979,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17452153844401522, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2526248290387404, 'No_Measure': 0.39474732047426986, 'Restrict_Mass_Gatherings': 0.3446144107740376, 'Restrict_Mass_Gatherings_and_Schools': 0.21439972743521152, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",5546363,5467339.0,5625387.0,117557,116574.0,118540.0,6071022.235294118,6071022.235294118,6071022.235294118,237799.76470588238,237799.76470588238,237799.76470588238,1347532,1347532.0,1347532.0,DE,2020-03-15,3
