country,start_date,policy_length,policy,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,35390790079.007866,33639165390.98707,37142414767.02866,0,518500319842.45013,478976453201.59845,558024186483.3018,2837532256.3902445,2837532256.3902445,2837532256.3902445,54891900220.217,53440305332.48516,56343495107.94885,2516396,1874468.0,3158324.0,117571,109478.0,125664.0,3841332.0,3841332.0,3841332.0,141321.0,141321.0,141321.0,800819,800819.0,800819.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,22607759232.08096,21054734306.095047,24160784158.06687,0,461975140663.9478,426773319039.101,497176962288.7946,2645093233.682927,2645093233.682927,2645093233.682927,54246731861.415085,52959719261.91323,55533744460.91695,2231088,1661942.0,2800234.0,104775,97562.0,111988.0,3586283.3529411764,3586283.3529411764,3586283.3529411764,130916.64705882354,130916.64705882354,130916.64705882354,741861,741861.0,741861.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,35739097384.322975,34455408139.02258,37022786629.62337,0,385141818505.3131,355820782596.8031,414462854413.8232,2372712270.365854,2372712270.365854,2372712270.365854,53371765183.04916,52307954676.91847,54435575689.17984,1844158,1373717.0,2314599.0,87380,81365.0,93395.0,3224941.470588235,3224941.470588235,3224941.470588235,116241.52941176471,116241.52941176471,116241.52941176471,658702,658702.0,658702.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,42765326915.34013,41517951121.623375,44012702709.05689,0,374762770469.9843,346236643655.7543,403288897284.21423,2334667701.2195125,2334667701.2195125,2334667701.2195125,53253795171.30628,52220078109.870224,54287512232.74233,1791989,1334856.0,2249122.0,85030,79177.0,90883.0,3174434.705882353,3174434.705882353,3174434.705882353,114197.29411764706,114197.29411764706,114197.29411764706,647118,647118.0,647118.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,36517198095.1387,32927929388.790333,40106466801.48707,0,1031268929845.5632,952425032334.925,1110112827356.2014,3954029878.2439027,3954029878.2439027,3954029878.2439027,60861679396.947624,57887204247.98276,63836154545.91249,5156367,3840987.0,6471747.0,233550,217473.0,249627.0,5292492.705882353,5292492.705882353,5292492.705882353,205973.29411764708,205973.29411764708,205973.29411764708,1167182,1167182.0,1167182.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,37224215282.69066,34726494876.85295,39721935688.52837,0,723442694391.2072,668177217101.0901,778708171681.3242,3082085250.146342,3082085250.146342,3082085250.146342,57315675281.011375,55245780858.482834,59385569703.53991,3588244,2672890.0,4503598.0,163893,152611.0,175175.0,4141818.3529411764,4141818.3529411764,4141818.3529411764,158087.64705882355,158087.64705882355,158087.64705882355,895830,895830.0,895830.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,47086311600.97508,45970297835.56369,48202325366.38647,0,332558558744.33405,307225492628.7289,357891624859.93933,1895233500.4390244,1895233500.4390244,1895233500.4390244,52827053030.071884,51902197444.518326,53751908615.625435,1603274,1194282.0,2012266.0,75429,70237.0,80621.0,2572846.2352941176,2572846.2352941176,2572846.2352941176,93316.76470588236,93316.76470588236,93316.76470588236,528795,528795.0,528795.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,34607148049.53614,33612217324.444283,35602078774.628,0,298115186715.77386,275414991750.49567,320815381681.0521,1779151147.0243902,1779151147.0243902,1779151147.0243902,52433703577.280945,51609191132.31046,53258216022.25143,1429326,1064708.0,1793944.0,67632,62976.0,72288.0,2419026.8235294116,2419026.8235294116,2419026.8235294116,87036.17647058824,87036.17647058824,87036.17647058824,493205,493205.0,493205.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,48158080112.46853,47325446612.60146,48990713612.3356,0,251837604575.33328,232677283478.63336,270997925672.0332,1616253834.5853658,1616253834.5853658,1616253834.5853658,51906460004.12528,51216445447.90948,52596474560.34108,1196167,891027.0,1501307.0,57155,53220.0,61090.0,2202954.470588235,2202954.470588235,2202954.470588235,78255.52941176471,78255.52941176471,78255.52941176471,443448,443448.0,443448.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,55241554902.03491,54430633615.441895,56052476188.62794,0,245636497202.40274,226952047211.6984,264320947193.10712,1593632931.8048782,1593632931.8048782,1593632931.8048782,51835929906.43776,51163908552.76443,52507951260.111084,1164977,867794.0,1462160.0,55751,51913.0,59589.0,2172924.0,2172924.0,2172924.0,77040.0,77040.0,77040.0,436560,436560.0,436560.0
BR,2020-03-15,3,No_Measure-Lockdown-No_Measure,42696804115.297714,39359822213.35784,46033786017.23758,0,958998038928.6046,885678908366.7621,1032317169490.4471,3682512607.0243907,3682512607.0243907,3682512607.0243907,60042101119.11899,57276699430.93948,62807502807.29851,4793931,3571008.0,6016854.0,217185,202234.0,232136.0,4930579.764705882,4930579.764705882,4930579.764705882,191602.23529411765,191602.23529411765,191602.23529411765,1085746,1085746.0,1085746.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings,43677561094.66052,41362294772.09152,45992827417.22954,0,670978022001.7765,619723628505.3909,722232415498.1622,2871845035.0243907,2871845035.0243907,2871845035.0243907,56722948842.5516,54804256567.566376,58641641117.536804,3326127,2477638.0,4174616.0,152011,141547.0,162475.0,3860879.529411765,3860879.529411765,3860879.529411765,147065.4705882353,147065.4705882353,147065.4705882353,833371,833371.0,833371.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,53944235323.931015,52907468271.841835,54981002376.020195,0,309363747405.50793,285797036039.01636,332930458771.9995,1777394696.268293,1777394696.268293,1777394696.268293,52569605736.335846,51710422965.69223,53428788506.97946,1489425,1109475.0,1869375.0,70172,65341.0,75003.0,2414147.0,2414147.0,2414147.0,87324.0,87324.0,87324.0,494836,494836.0,494836.0
BR,2020-03-15,3,No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,41503753729.934944,40578202762.88077,42429304696.98911,0,277729809966.49396,256584291478.95343,298875328454.03455,1670906087.5609758,1670906087.5609758,1670906087.5609758,52208312540.83309,51441296032.502655,52975329049.16353,1329653,990461.0,1668845.0,63011,58673.0,67349.0,2273035.882352941,2273035.882352941,2273035.882352941,81563.11764705883,81563.11764705883,81563.11764705883,462191,462191.0,462191.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,55107423249.94255,54330717049.71917,55884129450.165924,0,235290558163.33212,217394728761.52557,253186387565.13867,1521631501.0975611,1521631501.0975611,1521631501.0975611,51724773206.15151,51081106353.75756,52368440058.54546,1115821,831177.0,1400465.0,53403,49727.0,57079.0,2075037.9411764706,2075037.9411764706,2075037.9411764706,73516.05882352941,73516.05882352941,73516.05882352941,416591,416591.0,416591.0
BR,2020-03-15,3,No_Measure-Lockdown-Lockdown,62198033572.71386,61441219547.27593,62954847598.15179,0,229606339215.39142,212142810809.80634,247069867620.97656,1500915941.0487804,1500915941.0487804,1500915941.0487804,51660156420.59778,51032974480.423836,52287338360.77173,1087246,809892.0,1364600.0,52116,48528.0,55704.0,2047539.4705882352,2047539.4705882352,2047539.4705882352,72402.52941176471,72402.52941176471,72402.52941176471,410281,410281.0,410281.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-No_Measure,67407558507.51181,51483918979.55006,83331198035.47356,0,4625753390563.171,4272484242675.0444,4979022538451.299,21519548836.90244,21519548836.90244,21519548836.90244,100931191460.04277,87735057670.10864,114127325249.97688,22876009,17040381.0,28711637.0,1048076,975929.0,1120223.0,28815467.11764706,28815467.11764706,28815467.11764706,1119282.8823529412,1119282.8823529412,1119282.8823529412,6342603,6342603.0,6342603.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,62933984851.05406,49423451675.71716,76444518026.391,0,3929570713888.255,3629505088168.5947,4229636339607.914,18597213405.87805,18597213405.87805,18597213405.87805,93091962182.33282,81895602013.41417,104288322351.25146,19409325,14458042.0,24360608.0,890385,829093.0,951677.0,24929108.05882353,24929108.05882353,24929108.05882353,963271.9411764706,963271.9411764706,963271.9411764706,5458541,5458541.0,5458541.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,56640087942.154495,48632625323.90254,64647550560.40644,0,2350097152473.9536,2170799568729.7266,2529394736218.1807,12452890621.170732,12452890621.170732,12452890621.170732,75214651512.46632,68578759771.5865,81850543253.34616,11503575,8569034.0,14438116.0,532700,496030.0,569370.0,16766552.705882354,16766552.705882354,16766552.705882354,633953.2941176471,633953.2941176471,633953.2941176471,3592402,3592402.0,3592402.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,41654706833.673195,34407657387.43558,48901756279.91081,0,2132099237687.5989,1969471303486.8542,2294727171888.3438,11614380842.92683,11614380842.92683,11614380842.92683,72744365933.90225,66738638794.26883,78750093073.53569,10411159,7755291.0,13067027.0,483335,450063.0,516607.0,15652429.411764706,15652429.411764706,15652429.411764706,589039.5882352942,589039.5882352942,589039.5882352942,3337891,3337891.0,3337891.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,51342450304.68286,45243192987.03241,57441707622.33333,0,1802813778565.5293,1665364276107.4497,1940263281023.6094,10329780028.243904,10329780028.243904,10329780028.243904,69015646126.294,63961109728.27919,74070182524.30884,8762235,6527005.0,10997465.0,408767,380628.0,436906.0,13944867.411764706,13944867.411764706,13944867.411764706,520339.58823529416,520339.58823529416,520339.58823529416,2948591,2948591.0,2948591.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Lockdown,57858075814.49951,51925386127.22325,63790765501.775764,0,1754986817633.3447,1621195863820.8215,1888777771445.8677,10140375791.780489,10140375791.780489,10140375791.780489,68474531709.30329,63558032142.104095,73391031276.50249,8522942,6348755.0,10697129.0,397936,370543.0,425329.0,13692995.94117647,13692995.94117647,13692995.94117647,510226.05882352946,510226.05882352946,510226.05882352946,2891281,2891281.0,2891281.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,57842600451.22624,45630870753.85593,70054330148.59657,0,3525591595659.3315,3256175529995.5156,3795007661323.148,14919764905.609756,14919764905.609756,14919764905.609756,88872663598.10323,78752639302.77571,98992687893.43074,17543456,13068153.0,22018759.0,798599,743625.0,853573.0,19935328.82352941,19935328.82352941,19935328.82352941,782430.1764705883,782430.1764705883,782430.1764705883,4433771,4433771.0,4433771.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,53115331984.57274,43381425060.867905,62849238908.27757,0,2816210204484.5396,2601051328024.1006,3031369080944.979,12319543323.731709,12319543323.731709,12319543323.731709,80823194026.31497,72756574718.68633,88889813333.94363,13983799,10416558.0,17551040.0,637971,594055.0,681887.0,16487375.352941176,16487375.352941176,16487375.352941176,642110.6470588236,642110.6470588236,642110.6470588236,3638627,3638627.0,3638627.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,49865731867.621735,44858301177.20733,54873162558.03615,0,1467045440001.445,1355102152786.4888,1578988727216.4014,7551255263.414635,7551255263.414635,7551255263.414635,65468732965.81558,61319007947.32988,69618457984.30128,7193710,5358608.0,9028812.0,332513,309624.0,355402.0,10165627.05882353,10165627.05882353,10165627.05882353,384625.9411764706,384625.9411764706,384625.9411764706,2179547,2179547.0,2179547.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,35681170422.817726,31229866545.365913,40132474300.26954,0,1308184821626.2964,1208394223692.0815,1407975419560.5107,6975843538.024391,6975843538.024391,6975843538.024391,63662097390.43945,59973242125.70178,67350952655.17713,6394775,4763480.0,8026070.0,296545,276132.0,316958.0,9402049.588235294,9402049.588235294,9402049.588235294,353659.4117647059,353659.4117647059,353659.4117647059,2004070,2004070.0,2004070.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,46737233564.50099,43084664628.9794,50389802500.02258,0,1079691111305.9371,997375325735.9664,1162006896875.908,6126607605.585366,6126607605.585366,6126607605.585366,61067322458.30394,58040389559.86311,64094255356.74477,5247307,3908729.0,6585885.0,244808,227956.0,261660.0,8274370.176470588,8274370.176470588,8274370.176470588,308066.8235294118,308066.8235294118,308066.8235294118,1745712,1745712.0,1745712.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,53467006931.26712,49926377184.527885,57007636678.00636,0,1047629388263.9417,967766608165.7006,1127492168362.1826,6004614655.975611,6004614655.975611,6004614655.975611,60703675244.47183,57769507854.124466,63637842634.81918,5086494,3788939.0,6384049.0,237548,221196.0,253900.0,8112285.588235294,8112285.588235294,8112285.588235294,301531.4117647059,301531.4117647059,301531.4117647059,1708678,1708678.0,1708678.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,41308001853.38846,37211725543.722595,45404278163.05432,0,1172607951381.0317,1082923214659.4712,1262292688102.5923,4314712681.02439,4314712681.02439,4314712681.02439,62508745996.9047,59114106842.459625,65903385151.349785,5884737,4383551.0,7385923.0,265517,247239.0,283795.0,5757831.411764706,5757831.411764706,5757831.411764706,227377.58823529413,227377.58823529413,227377.58823529413,1288473,1288473.0,1288473.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,41368807144.525604,38528924960.21791,44208689328.8333,0,817991388744.8259,755466464538.4382,880516312951.2137,3297110770.317074,3297110770.317074,3297110770.317074,58427217409.520645,56073768928.97899,60780665890.0623,4079793,3039045.0,5120541.0,185269,172515.0,198023.0,4414663.0,4414663.0,4414663.0,171534.0,171534.0,171534.0,972026,972026.0,972026.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,50240608787.78133,49035058406.288345,51446159169.27431,0,355476144442.0417,328367061580.85754,382585227303.2259,1885241721.804878,1885241721.804878,1885241721.804878,53117924670.51901,52118868889.53677,54116980451.50126,1731904,1290099.0,2173709.0,80592,75044.0,86140.0,2548096.3529411764,2548096.3529411764,2548096.3529411764,94502.64705882354,94502.64705882354,94502.64705882354,535515,535515.0,535515.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,37664816746.15005,36604997692.3342,38724635799.9659,0,314022120146.71515,290085634569.0699,337958605724.3604,1745498594.5609758,1745498594.5609758,1745498594.5609758,52644497891.04291,51766211617.18466,53522784164.90115,1522544,1134146.0,1910942.0,71208,66306.0,76110.0,2362922.882352941,2362922.882352941,2362922.882352941,86942.11764705883,86942.11764705883,86942.11764705883,492672,492672.0,492672.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,51083535428.44057,50219742978.79641,51947327878.084724,0,258128546255.22012,238468278590.9766,277788813919.4636,1548897714.878049,1548897714.878049,1548897714.878049,52007687314.897385,51291850918.81323,52723523710.98154,1240932,924373.0,1557491.0,58554,54523.0,62585.0,2102160.588235294,2102160.588235294,2102160.588235294,76342.41176470589,76342.41176470589,76342.41176470589,432607,432607.0,432607.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,58149082702.45957,57311573027.51135,58986592377.40779,0,250620129274.45065,231534131624.62125,269706126924.2801,1521550826.5609758,1521550826.5609758,1521550826.5609758,51922300444.468376,51228244936.51908,52616355952.41766,1203172,896245.0,1510099.0,56854,52940.0,60768.0,2065854.8823529412,2065854.8823529412,2065854.8823529412,74873.11764705883,74873.11764705883,74873.11764705883,424281,424281.0,424281.0
