policy,st_term_unemployment_costs,st_term_gdp_impact,st_term_sick_worker_cost,st_term_sick_worker_cost_lb,st_term_sick_worker_cost_ub,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,region,dict_region_policy_gamma,dict_region_policy_counts,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub,country,start_date,policy_length
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,7001090750.0,55984500000.0,1083860738.5621912,1068420138.0186596,1099301339.1057227,64069451488.562195,64054010888.01866,64084892089.10572,0,11510899940.907433,11392634057.956806,11487431903.090057,262993968.02058822,262993968.02058822,262993968.02058822,19821217995.83557,19810726787.035572,19831709204.63557,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",309141,304737.0,313545.0,10102,10018.0,10186.0,528276.4117647059,528276.4117647059,528276.4117647059,18607.58823529412,18607.58823529412,18607.58823529412,105443,105443.0,105443.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,5600872600.0,45045000000.0,2596951940.826107,2559952699.787077,2633951181.865137,53242824540.82611,53205825299.78708,53279823781.865135,0,19102920237.281807,18889010349.372097,19175096204.42352,451196249.5382353,451196249.5382353,451196249.5382353,20849296903.235573,20824157546.63557,20874436259.83557,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",740708,730155.0,751261.0,16808,16668.0,16948.0,864674.7647058824,864674.7647058824,864674.7647058824,32635.23529411765,32635.23529411765,32635.23529411765,184933,184933.0,184933.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,7281134380.0,57915000000.0,596545708.7376949,588047067.5665957,605044349.9087938,65792680088.73769,65784181447.5666,65801178729.90879,0,8388489512.239619,8306653780.16776,8470325244.31148,187278820.74411765,187278820.74411765,187278820.74411765,19490108871.235573,19484334418.435574,19495883324.035572,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",170148,167724.0,172572.0,7364,7303.0,7425.0,390778.8823529412,390778.8823529412,390778.8823529412,13001.117647058825,13001.117647058825,13001.117647058825,73673,73673.0,73673.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools-Lockdown,8121265270.0,64028250000.0,874252131.9556893,861795171.5262688,886709092.3851098,73023767401.95569,73011310441.52628,73036224362.38512,0,10230061320.182621,10126449237.938992,10333673402.426252,232358629.34117648,232358629.34117648,232358629.34117648,19678798168.83557,19670334212.235573,19687262125.435574,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",249356,245803.0,252909.0,8998,8923.0,9073.0,472874.82352941175,472874.82352941175,472874.82352941175,16335.176470588236,16335.176470588236,16335.176470588236,92566,92566.0,92566.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,3360523560.0000005,27027000000.0,20744460854.395,20448898169.013474,21040023539.776527,51131984414.395004,50836421729.01347,51427547099.77653,0,136714482575.0354,135556032798.77988,137872932351.29092,3323357668.029412,3323357668.029412,3323357668.029412,33179730857.235573,32978909015.03557,33380552699.43557,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",5916778,5832477.0,6001079.0,120547,119539.0,121555.0,6111800.588235294,6111800.588235294,6111800.588235294,244774.4117647059,244774.4117647059,244774.4117647059,1387055,1387055.0,1387055.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,3920610820.0,31531500000.0,15476295537.658194,15255793664.50111,15696797410.815273,50928406357.658195,50707904484.501114,51148908230.81528,0,105697238276.966,104767501623.18105,106626974930.75096,2566934601.25,2566934601.25,2566934601.25,29600244283.83557,29450422961.43557,29750065606.235573,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",4414181,4351289.0,4477073.0,93244,92464.0,94024.0,4751525.0,4751525.0,4751525.0,188535.0,188535.0,188535.0,1068365,1068365.0,1068365.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,5600872600.0,45045000000.0,5393187200.202244,5316345319.613556,5470029080.790932,56039059800.20224,55962217919.613556,56115901680.79093,0,48325032318.912445,47947404128.34028,48702660509.484604,1160373759.6941175,1160373759.6941175,1160373759.6941175,22749215748.83557,22697005071.43557,22801426426.235573,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",1538256,1516339.0,1560173.0,42654,42297.0,43011.0,2220601.882352941,2220601.882352941,2220601.882352941,83984.11764705883,83984.11764705883,83984.11764705883,475910,475910.0,475910.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,4200654450.0,34105500000.0,13181480107.376904,12993672058.03191,13369288156.721899,51487634557.37691,51299826508.031906,51675442606.7219,0,92835146020.37115,92061877780.12894,93608414260.61339,2251943170.8088236,2251943170.8088236,2251943170.8088236,28041018153.43557,27913410846.035572,28168625460.83557,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",3759649,3706082.0,3813216.0,81918,81233.0,82603.0,4186236.1764705884,4186236.1764705884,4186236.1764705884,165095.82352941178,165095.82352941178,165095.82352941178,935543,935543.0,935543.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,5880916230.000001,46975500000.0,2396090904.236888,2361952591.908921,2430229216.564854,55252507134.236885,55218368821.90892,55286645446.56486,0,28727443183.683666,28437300928.83654,28875851517.762787,681544536.9058824,681544536.9058824,681544536.9058824,20712820665.235573,20689625183.83557,20736016146.63557,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",683418,673681.0,693155.0,25311,25100.0,25522.0,1349442.1176470588,1349442.1176470588,1349442.1176470588,48555.88235294118,48555.88235294118,48555.88235294118,275150,275150.0,275150.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,6721047120.0,53088750000.0,4072258549.0714855,4014237091.670281,4130280006.472689,63882055669.07149,63824034211.67028,63940077126.47269,0,39940208372.46439,39660943243.56265,40361207422.13415,955437639.585294,955437639.585294,955437639.585294,21851702841.235573,21812279813.43557,21891125869.035572,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",1161498,1144949.0,1178047.0,35246,34951.0,35541.0,1848203.705882353,1848203.705882353,1848203.705882353,68813.29411764706,68813.29411764706,68813.29411764706,389942,389942.0,389942.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,5040785340.000001,39897000000.0,618006180.1107548,609202513.4520793,626809846.7694306,45555791520.110756,45546987853.45208,45564595186.76943,0,5974900709.143694,6053618415.17527,6037916923.880117,131984787.1382353,131984787.1382353,131984787.1382353,19504690317.435574,19498708613.235573,19510672021.63557,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",176269,173758.0,178780.0,5332,5288.0,5376.0,274658.76470588235,274658.76470588235,274658.76470588235,9175.235294117647,9175.235294117647,9175.235294117647,51993,51993.0,51993.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,5600872600.000001,44401500000.0,489348533.0750069,482378525.3818778,496318540.7681361,50491721133.075005,50484751125.381874,50498691140.768135,0,5554020237.860797,5497140045.664039,5610900430.057556,119031628.35294119,119031628.35294119,119031628.35294119,19417273106.235573,19412537292.635574,19422008919.83557,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",139573,137585.0,141561.0,4880,4839.0,4921.0,251847.0588235294,251847.0588235294,251847.0588235294,8203.94117647059,8203.94117647059,8203.94117647059,46489,46489.0,46489.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,7281134380.0,57915000000.0,296656569.88870025,292431791.5837603,300881348.1936402,65492790949.8887,65488566171.58376,65497015728.19364,0,4615871560.65141,4571022032.844537,4660721088.458283,95855734.20294118,95855734.20294118,95855734.20294118,19286347394.235573,19283476843.235573,19289217945.235573,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",84613,83408.0,85818.0,4056,4022.0,4090.0,210456.0588235294,210456.0588235294,210456.0588235294,6475.941176470588,6475.941176470588,6475.941176470588,36697,36697.0,36697.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,5880916230.000001,46975500000.0,427491467.81852937,421401476.187259,433581459.4497996,53283907697.81853,53277817706.187256,53289997689.4498,0,5321189136.380582,5267888947.972934,5232755404.02023,111989958.84705883,111989958.84705883,111989958.84705883,19375243951.635574,19371106070.235573,19379381833.035572,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",121930,120193.0,123667.0,4631,4592.0,4670.0,239320.9411764706,239320.9411764706,239320.9411764706,7678.058823529413,7678.058823529413,7678.058823529413,43509,43509.0,43509.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,7561178010.000001,59845500000.0,258857951.70981425,255169597.53819868,262546305.88142997,67665535961.709816,67661847607.5382,67669224315.88143,0,4315735297.298068,4273953352.4483047,4357517242.14783,89899329.29411764,89899329.29411764,89899329.29411764,19260664896.035572,19258158821.63557,19263170970.435574,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",73832,72780.0,74884.0,3841,3809.0,3873.0,199625.88235294117,199625.88235294117,199625.88235294117,6035.117647058824,6035.117647058824,6035.117647058824,34199,34199.0,34199.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,8401308900.0,65958750000.0,279690841.9072858,275707980.36835486,283673703.4462167,74639749741.90729,74635766880.36836,74643732603.44621,0,4487394630.142898,4444039677.93458,4530749582.351215,93330568.26470588,93330568.26470588,93330568.26470588,19274819928.435574,19272113749.235573,19277526107.63557,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",79774,78638.0,80910.0,3965,3932.0,3998.0,205885.29411764705,205885.29411764705,205885.29411764705,6288.705882352941,6288.705882352941,6288.705882352941,35636,35636.0,35636.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown-No_Measure,5880916230.0,46010250000.0,2848590955.9966083,2808005035.9484887,2889176876.044729,54739757185.996605,54699171265.94849,54780343106.04473,0,18029192068.202568,17817869660.778744,18240514475.626392,428947085.42941177,428947085.42941177,428947085.42941177,21020274543.83557,20992698196.63557,21047850891.035572,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",812481,800905.0,824057.0,15905,15772.0,16038.0,813876.5882352941,813876.5882352941,813876.5882352941,31165.411764705885,31165.411764705885,31165.411764705885,176604,176604.0,176604.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown-Restrict_Mass_Gatherings,6441003490.0,50514750000.0,1877919215.6059375,1851164623.701376,1904673807.5104988,58833672705.605934,58806918113.70138,58860427297.5105,0,13806152243.54588,13792338784.34926,13961699623.510496,323790088.6911765,323790088.6911765,323790088.6911765,20360745798.435574,20342567230.235573,20378924366.63557,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",535624,527993.0,543255.0,12207,12105.0,12309.0,627633.8235294118,627633.8235294118,627633.8235294118,23298.176470588238,23298.176470588238,23298.176470588238,132023,132023.0,132023.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown-Restrict_Mass_Gatherings_and_Schools,8121265270.0,64028250000.0,680666128.5471755,670968421.6662925,690363835.4280584,72830181398.54718,72820483691.66629,72839879105.42805,0,8027537797.206875,7946181400.012124,8108894194.401625,178945510.82941177,178945510.82941177,178945510.82941177,19547264995.83557,19540675830.63557,19553854161.035572,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",194141,191375.0,196907.0,7060,7001.0,7119.0,369072.5882352941,369072.5882352941,369072.5882352941,12496.411764705883,12496.411764705883,12496.411764705883,70813,70813.0,70813.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,6721047120.0,53088750000.0,1562578958.0931501,1540315603.5401473,1584842312.6461535,61372376078.09315,61350112723.540146,61394639432.64616,0,12513908495.459904,12376397082.824837,12509685987.326971,289035563.91176474,289035563.91176474,289035563.91176474,20146485966.035572,20131358996.035572,20161612936.035572,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1642879934927525, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2460952014943288, 'No_Measure': 0.38193018220185493, 'Restrict_Mass_Gatherings': 0.33342504906221937, 'Restrict_Mass_Gatherings_and_Schools': 0.19676301281162997, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",445682,439332.0,452032.0,10982,10890.0,11074.0,566038.2352941176,566038.2352941176,566038.2352941176,20698.764705882353,20698.764705882353,20698.764705882353,117293,117293.0,117293.0,DE,2020-03-15,3
