policy,st_term_unemployment_costs,st_term_gdp_impact,st_term_sick_worker_cost,st_term_sick_worker_cost_lb,st_term_sick_worker_cost_ub,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,region,dict_region_policy_gamma,dict_region_policy_counts,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub,country,start_date,policy_length
Restrict_Mass_Gatherings_and_Schools-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,8121265270.0,64028250000.0,3633389981.170358,3581623299.2845173,3685156663.056199,75782905251.17036,75731138569.28452,75834671933.0562,0,48679192528.676315,48194959101.49905,49021692035.085594,1177148060.985294,1177148060.985294,1177148060.985294,21554848449.18304,21519675266.18304,21590021632.18304,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",1036323,1021558.0,1051088.0,42906,42547.0,43265.0,2400599.705882353,2400599.705882353,2400599.705882353,82670.29411764706,82670.29411764706,82670.29411764706,468465,468465.0,468465.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Lockdown-Lockdown,8961396160.0,70141500000.0,5147922165.910067,5074575807.288205,5221268524.531928,84250818325.91006,84177471967.28821,84324164684.53192,0,59213278035.400024,58751293571.77401,59675262499.02604,1433309442.9117646,1433309442.9117646,1433309442.9117646,22583906440.78304,22534070816.78304,22633742064.78304,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",1468301,1447381.0,1489221.0,52205,51769.0,52641.0,2868738.2352941176,2868738.2352941176,2868738.2352941176,101587.76470588236,101587.76470588236,101587.76470588236,575664,575664.0,575664.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-No_Measure,840130890.0,7078500000.000001,53058250957.28243,52302285605.78488,53814216308.779976,60976881847.28243,60220916495.78488,61732847198.779976,0,721425443442.7054,715397867127.7394,727453019757.6716,4818639381.055883,4818639381.055883,4818639381.055883,55136867163.383026,54623221963.78303,55650512362.98303,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",15133384,14917766.0,15349002.0,636259,630937.0,641581.0,35738473.11764706,35738473.11764706,35738473.11764706,1249545.8823529412,1249545.8823529412,1249545.8823529412,7080760,7080760.0,7080760.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Restrict_Mass_Gatherings,1400218150.0,11583000000.0,52572468066.97599,51823423638.610344,53321512495.34162,65555686216.97599,64806641788.610344,66304730645.34162,0,716822321323.3037,710843615471.0404,722801027175.5669,4708183440.279412,4708183440.279412,4708183440.279412,54806799060.18304,54297856323.38303,55315741796.98304,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",14994828,14781184.0,15208472.0,632213,626925.0,637501.0,35532185.5882353,35532185.5882353,35532185.5882353,1241464.411764706,1241464.411764706,1241464.411764706,7034965,7034965.0,7034965.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Restrict_Mass_Gatherings_and_Schools,3080479930.0,25096499999.999996,50987601212.049225,50261139187.884514,51714063236.21393,79164581142.04922,78438119117.8845,79891043166.21393,0,702108501708.573,696285923720.3297,708072813617.5844,8651168835.882353,8651168835.882353,8651168835.882353,53729951754.38303,53236352767.783035,54223550740.98303,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",14542789,14335586.0,14749992.0,619320,614140.0,624500.0,34876077.64705882,34876077.64705882,34876077.64705882,1215690.3529411766,1215690.3529411766,1215690.3529411766,6888912,6888912.0,6888912.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,1680261780.0,14157000000.000002,52332360417.651924,51586737884.41128,53077982950.892555,68169622197.651924,67423999664.41128,68915244730.89256,0,714503931695.8271,708548469768.7887,720459393622.8655,4654163056.270588,4654163056.270588,4654163056.270588,54643656475.38303,54137038765.783035,55150274184.98303,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",14926344,14713676.0,15139012.0,630234,624962.0,635506.0,35431381.4117647,35431381.4117647,35431381.4117647,1237510.5882352942,1237510.5882352942,1237510.5882352942,7012560,7012560.0,7012560.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,3360523560.0000005,27027000000.0,49501243565.44934,48795958023.41065,50206529107.48806,79888767125.44934,79183481583.41064,80594052667.48807,0,688623230423.3279,682945613240.7001,694442581526.7238,8325214398.608824,8325214398.608824,8325214398.608824,52720037121.98303,52240826623.38303,53199247620.58303,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",14118847,13917684.0,14320010.0,607381,602301.0,612461.0,34269208.176470585,34269208.176470585,34269208.176470585,1191809.8235294118,1191809.8235294118,1191809.8235294118,6753589,6753589.0,6753589.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Lockdown,4200654450.0,33140250000.0,50579459579.47133,49858810569.77102,51300108589.17165,87920364029.47133,87199715019.77103,88641013039.17166,0,698489653769.8083,692564623501.2379,704272950117.6107,8561623677.129413,8561623677.129413,8561623677.129413,53452637470.18303,52962988171.18304,53942286769.18303,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",14426378,14220833.0,14631923.0,616040,610887.0,621193.0,34709334.5882353,34709334.5882353,34709334.5882353,1209130.411764706,1209130.411764706,1209130.411764706,6851739,6851739.0,6851739.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-No_Measure,1400218150.0,11583000000.0,51143886454.97123,50415194589.31113,51872578320.63132,64127104604.97123,63398412739.31113,64855796470.63132,0,673011569109.611,667429430357.793,678593707861.429,7897724706.961765,7897724706.961765,7897724706.961765,53836140701.58303,53341026635.783035,54331254767.38303,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",14587365,14379526.0,14795204.0,593576,588611.0,598541.0,33103055.23529412,33103055.23529412,33103055.23529412,1166818.7647058824,1166818.7647058824,1166818.7647058824,6611973,6611973.0,6611973.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,1960305410.0,16087500000.0,50182418069.80915,49467427808.809395,50897408330.808914,68230223479.80915,67515233218.809395,68945213740.80891,0,663538070182.591,657913996863.0559,669020409581.3582,7670331771.758823,7670331771.758823,7670331771.758823,53182865231.18303,52697060802.98303,53668669659.38303,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",14313133,14109202.0,14517064.0,585235,580340.0,590130.0,32676259.17647059,32676259.17647059,32676259.17647059,1150217.8235294118,1150217.8235294118,1150217.8235294118,6517901,6517901.0,6517901.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,3640567190.0,29600999999.999996,46897658196.77847,46229466558.86115,47565849834.69579,80139225386.77847,79471033748.86115,80807417024.69579,0,632697416201.2058,627401640697.0852,637851457784.5583,6925967746.258823,6925967746.258823,6925967746.258823,50951015401.98304,50497008579.38303,51405022224.58304,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",13376247,13185664.0,13566830.0,557979,553312.0,562646.0,31284029.17647059,31284029.17647059,31284029.17647059,1095791.8235294118,1095791.8235294118,1095791.8235294118,6209487,6209487.0,6209487.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,2240349040.0,18661500000.0,49695590379.55676,48987535065.84926,50403645693.26427,70597439419.55676,69889384105.84926,71305494733.26427,0,658830215040.8247,653396767019.8964,664405396982.521,7557587572.8529415,7557587572.8529415,7557587572.8529415,52852087232.38303,52370994795.783035,53333179668.98303,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",14174279,13972326.0,14376232.0,581098,576237.0,585959.0,32464937.05882353,32464937.05882353,32464937.05882353,1141981.9411764706,1141981.9411764706,1141981.9411764706,6471231,6471231.0,6471231.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,3920610820.0,31531500000.0,43841320341.46161,43216677227.465996,44465963455.457214,79293431161.46161,78668788047.466,79918074275.45721,0,604460435874.4585,599323701392.1654,609455436435.9836,6246102092.982353,6246102092.982353,6246102092.982353,48874368284.98304,48449950768.58304,49298785801.38303,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",12504512,12326350.0,12682674.0,533094,528635.0,537553.0,30014331.647058822,30014331.647058822,30014331.647058822,1046049.3529411765,1046049.3529411765,1046049.3529411765,5927613,5927613.0,5927613.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Lockdown,4760741710.0,37644750000.0,46044368678.50348,45388335987.60818,46700401369.39878,88449860388.50348,87793827697.60818,89105893079.39877,0,624836491734.8278,619482875523.9994,630048374024.8881,6736441573.429412,6736441573.429412,6736441573.429412,50371242712.58304,49925497359.58304,50816988065.58304,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",13132870,12945755.0,13319985.0,551043,546434.0,555652.0,30930116.588235293,30930116.588235293,30930116.588235293,1081924.411764706,1081924.411764706,1081924.411764706,6130905,6130905.0,6130905.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-No_Measure,3080479930.0,25096499999.999996,41439079842.911964,40848662692.246506,42029496993.57744,69616059772.91196,69025642622.2465,70206476923.57744,0,453832379562.9472,450006328607.40076,457658430518.4936,2486442560.544118,2486442560.544118,2486442560.544118,47242151546.58304,46840989066.58304,47643314026.58304,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",11819340,11650940.0,11987740.0,400275,396927.0,403623.0,21782070.88235294,21782070.88235294,21782070.88235294,791669.1176470589,791669.1176470589,791669.1176470589,4486125,4486125.0,4486125.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,3640567190.0,29600999999.999996,37699884583.9935,37162741712.451324,38237027455.535675,70941451773.9935,70404308902.45132,71478594645.53568,0,419866186139.17993,416403033932.1523,423471072266.9756,5965234187.170589,5965234187.170589,5965234187.170589,44701532864.38303,44336567913.38304,45066497815.38303,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",10752839,10599634.0,10906044.0,370360,367262.0,373458.0,20263767.411764707,20263767.411764707,20263767.411764707,731851.5882352942,731851.5882352942,731851.5882352942,4147159,4147159.0,4147159.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,5320828970.0,43114499999.99999,27555318869.850998,27162716006.939075,27947921732.76292,75990647839.85098,75598044976.93907,76383250702.76291,0,340419290394.2985,337553766632.9187,343284814155.6783,4044454470.376471,4044454470.376471,4044454470.376471,37808746745.58304,37541990371.783035,38075503119.38304,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",7859385,7747406.0,7971364.0,300256,297745.0,302767.0,16728351.529411765,16728351.529411765,16728351.529411765,590432.4705882353,590432.4705882353,590432.4705882353,3345784,3345784.0,3345784.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,3920610820.0,32174999999.999996,35864430525.922356,35353439207.38976,36375421844.454956,71960041345.92236,71449050027.38977,72471032664.45496,0,404402272462.5634,400966773627.4176,407696037376.9413,5590108508.3294115,5590108508.3294115,5590108508.3294115,43454422577.98303,43107226456.783035,43801618699.18304,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",10229327,10083581.0,10375073.0,356635,353652.0,359618.0,19569222.588235293,19569222.588235293,19569222.588235293,704302.4117647059,704302.4117647059,704302.4117647059,3991047,3991047.0,3991047.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,5600872600.0,45045000000.0,21687077262.0088,21378082937.053642,21996071586.96396,72332949862.0088,72023955537.05365,72641944186.96396,0,294702164218.2388,292201684410.5,297202644025.9775,2938459910.6,2938459910.6,2938459910.6,33821534731.183037,33611586680.78304,34031482781.58304,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",6185633,6097501.0,6273765.0,259902,257728.0,262076.0,14691684.0,14691684.0,14691684.0,509019.00000000006,509019.00000000006,509019.00000000006,2884441,2884441.0,2884441.0,DE,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Lockdown,6441003490.0,51158250000.0,25389869306.70305,25028119596.557487,25751619016.848606,82989122796.70305,82627373086.5575,83350872506.8486,0,323470064204.64166,320792277430.2812,326147850979.0021,3634092522.6529417,3634092522.6529417,3634092522.6529417,36337419030.783035,36091626016.98304,36583212044.58304,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16218479653771858, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2448604188127035, 'No_Measure': 0.37994402036000174, 'Restrict_Mass_Gatherings': 0.3316911297742815, 'Restrict_Mass_Gatherings_and_Schools': 0.19436173117576758, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",7241751,7138572.0,7344930.0,285280,282894.0,287666.0,15971469.05882353,15971469.05882353,15971469.05882353,560245.9411764706,560245.9411764706,560245.9411764706,3174727,3174727.0,3174727.0,DE,2020-03-15,3
