policy,st_term_unemployment_costs,st_term_gdp_impact,st_term_sick_worker_cost,st_term_sick_worker_cost_lb,st_term_sick_worker_cost_ub,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,region,dict_region_policy_gamma,dict_region_policy_counts,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub,country,start_date,policy_length
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,21179370522.116253,29792000000.0,409716040.6322994,305198897.86042994,514233183.4041687,51381086562.74856,51276569419.976685,51485603705.520424,0,31495970507.773846,29099088495.424046,33892852520.12365,194811803.19512197,194811803.19512197,194811803.19512197,49140620371.89975,49054005612.94735,49227235130.85214,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",150151,111848.0,188454.0,7147,6655.0,7639.0,265125.1176470588,265125.1176470588,265125.1176470588,9492.882352941177,9492.882352941177,9492.882352941177,53793,53793.0,53793.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Lockdown,24003286591.731754,34136666666.666664,396626498.45866656,295449276.391514,497803720.5258192,58536579756.857086,58435402534.78994,58637756978.92424,0,30541965940.607204,28218619384.865723,32865312496.348694,191373644.2682927,191373644.2682927,191373644.2682927,49129772892.624115,49045925970.7852,49213619814.46302,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",145354,108275.0,182433.0,6931,6454.0,7408.0,260565.58823529413,260565.58823529413,260565.58823529413,9307.411764705883,9307.411764705883,9307.411764705883,52742,52742.0,52742.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,6589137495.7695,9930666666.666666,2098084158.5740561,1562867323.029959,2633300994.1181536,18617888321.01022,18082671485.466125,19153105156.554317,0,152944211624.9631,141243813867.51593,164644609382.41028,544644474.0,544644474.0,544644474.0,50539793691.032936,50096252316.20698,50983335065.85889,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",768897,572753.0,965041.0,34629,32245.0,37013.0,727204.5882352941,727204.5882352941,727204.5882352941,28642.411764705885,28642.411764705885,28642.411764705885,162307,162307.0,162307.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,8471748208.846499,13034000000.0,1379553701.344603,1027631386.6321584,1731476016.0570478,22885301910.191105,22533379595.47866,23237224224.90355,0,101469147609.9079,93714591056.34927,109223704163.46652,407972317.902439,407972317.902439,407972317.902439,49944337857.64181,49652695112.24721,50235980603.03641,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",505573,376602.0,634544.0,22983,21401.0,24565.0,547035.1764705882,547035.1764705882,547035.1764705882,21107.823529411766,21107.823529411766,21107.823529411766,119611,119611.0,119611.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,15060885704.616,21723333333.333332,536100932.2012281,399341548.37794214,672860316.0245141,37320319970.15056,37183560586.32728,37457079353.97385,0,40700632755.7479,37597273915.285835,43803991596.20996,228044966.7073171,228044966.7073171,228044966.7073171,49245357227.76999,49132022890.93123,49358691564.60876,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",196468,146349.0,246587.0,9231,8595.0,9867.0,309276.17647058825,309276.17647058825,309276.17647058825,11273.823529411766,11273.823529411766,11273.823529411766,63885,63885.0,63885.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,9883706243.65425,14896000000.0,542464245.1778618,404084017.48316914,680844472.8725544,25322170488.83211,25183790261.13742,25460550716.526806,0,41160150919.14964,38022289085.03667,44298012753.26262,229577782.90243906,229577782.90243906,229577782.90243906,49250630590.63653,49135953038.72799,49365308142.545074,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",198800,148087.0,249513.0,9335,8692.0,9978.0,311308.4117647059,311308.4117647059,311308.4117647059,11356.588235294119,11356.588235294119,11356.588235294119,64354,64354.0,64354.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,16002191061.154497,22964666666.666664,419018156.38587755,312127050.3680084,525909262.4037466,39385875884.20704,39278984778.18917,39492766990.22491,0,32192990112.339188,29742407797.759518,34643572426.91885,198681808.17073172,198681808.17073172,198681808.17073172,49148329160.069565,49059747065.91396,49236911254.225174,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",153560,114387.0,192733.0,7305,6802.0,7808.0,270346.76470588235,270346.76470588235,270346.76470588235,9688.235294117647,9688.235294117647,9688.235294117647,54900,54900.0,54900.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,18826107130.77,27309333333.33333,405497480.6572241,302055443.07952,508939518.23492813,46540937944.76056,46437495907.18285,46644379982.33826,0,31208047945.99063,28831328188.42928,33584767703.551983,195123230.63414636,195123230.63414636,195123230.63414636,49137124394.63059,49051400589.78172,49222848199.47946,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",148605,110696.0,186514.0,7082,6594.0,7570.0,265624.23529411765,265624.23529411765,265624.23529411765,9496.764705882353,9496.764705882353,9496.764705882353,53815,53815.0,53815.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,12707622313.26975,17999333333.333332,1076581417.2873178,801946614.0457872,1351216220.5288482,31783537063.8904,31508902260.64887,32058171867.131927,0,78886048289.76678,72853859322.52489,84918237257.00865,296332402.75609756,296332402.75609756,296332402.75609756,49693260659.61548,49465667112.26196,49920854206.968994,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",394541,293894.0,495188.0,17865,16635.0,19095.0,397133.0,397133.0,397133.0,15363.000000000002,15363.000000000002,15363.000000000002,87057,87057.0,87057.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,14590233026.346748,21102666666.666664,717529026.7567153,534488274.40998,900569779.1034505,36410428719.77013,36227387967.42339,36593469472.11686,0,53174564601.6636,49115136774.916115,57233992428.41107,228466728.4390244,228466728.4390244,228466728.4390244,49395709124.696754,49244020796.61471,49547397452.7788,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",262957,195877.0,330037.0,12048,11219.0,12877.0,307675.4117647059,307675.4117647059,307675.4117647059,11620.588235294119,11620.588235294119,11620.588235294119,65850,65850.0,65850.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,21179370522.116253,29792000000.0,300931221.4044029,224164890.3702541,377697552.4385518,51272301743.52066,51195535412.48651,51349068074.55481,0,23165658514.784946,21402502043.55107,24928814986.018818,139836258.87804878,139836258.87804878,139836258.87804878,49050468932.19123,48986851643.372925,49114086221.009544,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",110284,82151.0,138417.0,5257,4895.0,5619.0,190565.76470588235,190565.76470588235,190565.76470588235,6775.235294117648,6775.235294117648,6775.235294117648,38393,38393.0,38393.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,16002191061.154497,22964666666.666664,304052846.63822323,226489737.13530213,381615956.1411444,39270910574.45938,39193347464.95646,39348473683.9623,0,23391002612.32283,21612753071.283493,25169252153.362167,140590209.87804878,140590209.87804878,140590209.87804878,49053055864.91821,48988778275.08917,49117333454.74725,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",111428,83003.0,139853.0,5308,4943.0,5673.0,191562.64705882352,191562.64705882352,191562.64705882352,6816.352941176471,6816.352941176471,6816.352941176471,38626,38626.0,38626.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,22120675878.65475,31033333333.333332,243538613.41232064,181411722.3951699,305665504.42947125,53397547825.400406,53335420934.383255,53459674716.41756,0,18995746424.708107,17551742426.9022,20439750422.51402,125449497.58536586,125449497.58536586,125449497.58536586,49002906907.67499,48951421519.27648,49054392296.0735,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",89251,66483.0,112019.0,4313,4016.0,4610.0,171489.23529411765,171489.23529411765,171489.23529411765,5998.764705882353,5998.764705882353,5998.764705882353,33993,33993.0,33993.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,24944591948.27025,35378000000.0,236918803.25738356,176480973.4462947,297356633.0684724,60559510751.52763,60499072921.716545,60619948581.33872,0,18510049101.717937,17104987614.256683,19915110589.179195,123706690.31707317,123706690.31707317,123706690.31707317,48997420982.15431,48947335341.446365,49047506622.86226,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",86825,64676.0,108974.0,4203,3914.0,4492.0,169174.76470588235,169174.76470588235,169174.76470588235,5905.235294117648,5905.235294117648,5905.235294117648,33463,33463.0,33463.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-No_Measure,15531538382.885252,22343999999.999996,978735929.8447232,729063213.7002105,1228408645.989236,38854274312.72997,38604601596.58546,39103947028.87448,0,71791282353.61668,66303995012.202965,77278569695.0304,272439689.6341464,272439689.6341464,272439689.6341464,49612174790.975555,49405267660.21856,49819081921.73255,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",358683,267184.0,450182.0,16259,15140.0,17378.0,365356.17647058825,365356.17647058825,365356.17647058825,14087.823529411766,14087.823529411766,14087.823529411766,79831,79831.0,79831.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-Restrict_Mass_Gatherings,17414149095.96225,25447333333.33333,654171495.0223854,487292793.6021515,821050196.4426193,43515653924.31796,43348775222.89773,43682532625.7382,0,48546328264.68151,44840261514.64392,52252395014.71912,211124669.0487805,211124669.0487805,211124669.0487805,49343203887.819336,49204909268.252945,49481498507.385735,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",239738,178581.0,300895.0,11000,10243.0,11757.0,284531.0,284531.0,284531.0,10707.0,10707.0,10707.0,60673,60673.0,60673.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-Restrict_Mass_Gatherings_and_Schools,24003286591.73175,34136666666.666664,278130259.46926105,207178774.04111835,349081744.89740366,58418083517.867676,58347132032.43953,58489035003.295815,0,21462586769.265614,19831203703.686665,23093969834.844563,131132306.85365856,131132306.85365856,131132306.85365856,49031573469.02109,48972775020.798225,49090371917.24394,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",101928,75926.0,127930.0,4871,4536.0,5206.0,178833.9411764706,178833.9411764706,178833.9411764706,6334.058823529413,6334.058823529413,6334.058823529413,35893,35893.0,35893.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,18826107130.77,27309333333.33333,280946271.04382616,209277139.25511122,352615402.83254117,46416386735.147156,46344717603.358444,46488055866.935875,0,21665839590.968056,20015365524.4434,23316313657.49271,131812108.46341464,131812108.46341464,131812108.46341464,49033907135.606964,48974513964.21348,49093300307.00045,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",102960,76695.0,129225.0,4917,4578.0,5256.0,179736.41176470587,179736.41176470587,179736.41176470587,6370.588235294118,6370.588235294118,6370.588235294118,36100,36100.0,36100.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,24944591948.27025,35378000000.0,226386046.78662625,168635979.96095085,284136113.61230165,60548977995.05688,60491227928.2312,60606728061.88255,0,17699229387.655163,16353043695.040012,19045415080.270313,118157943.14634147,118157943.14634147,118157943.14634147,48988692345.505585,48940834090.05644,49036550600.95473,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",82965,61801.0,104129.0,4019,3742.0,4296.0,161633.70588235295,161633.70588235295,161633.70588235295,5633.2941176470595,5633.2941176470595,5633.2941176470595,31922,31922.0,31922.0,BR,2020-03-15,3
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-Lockdown,27768508017.885746,39722666666.66666,220418394.35099253,164190938.4348204,276645850.26716465,67711593078.90339,67655365622.98722,67767820534.819565,0,17266307436.864597,15954330347.531363,18578284526.197834,116587162.46341464,116587162.46341464,116587162.46341464,48983746871.839584,48937150424.48629,49030343319.19287,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6680115980608557, 'Lockdown': 0.5261102983062119, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1875090415893517, 'Restrict_Mass_Gatherings': 1.036695393307504, 'Restrict_Mass_Gatherings_and_Schools': 0.6626800566448872, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5434167507452508}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",80778,60172.0,101384.0,3921,3651.0,4191.0,159548.0588235294,159548.0588235294,159548.0588235294,5548.941176470588,5548.941176470588,5548.941176470588,31444,31444.0,31444.0,BR,2020-03-15,3
