policy,st_term_unemployment_costs,st_term_gdp_impact,st_term_sick_worker_cost,st_term_sick_worker_cost_lb,st_term_sick_worker_cost_ub,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,region,dict_region_policy_gamma,dict_region_policy_counts,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub,country,start_date,policy_length
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools-No_Measure,4760741710.0,37966500000.0,4727432260.145451,4660077724.03242,4794786796.25848,47454673970.14545,47387319434.03242,47522028506.258484,0,28516983818.459167,28320171774.266605,28855529783.419735,688465988.2882353,688465988.2882353,688465988.2882353,22299383266.241524,22253618822.041527,22345147710.44153,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",1348368,1329157.0,1367579.0,25184,24974.0,25394.0,1284909.7647058824,1284909.7647058824,1284909.7647058824,50386.23529411765,50386.23529411765,50386.23529411765,285522,285522.0,285522.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,5320828970.0,42471000000.0,2916376735.040351,2874826653.9682813,2957926816.11242,50708205705.04035,50666655623.968285,50749755786.11242,0,20172230039.21166,20083063004.914948,20403130994.276363,480559612.42941177,480559612.42941177,480559612.42941177,21068850709.641525,21040619257.44153,21097082161.841526,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",831815,819964.0,843666.0,17831,17682.0,17980.0,915136.5882352941,915136.5882352941,915136.5882352941,34858.41176470588,34858.41176470588,34858.41176470588,197531,197531.0,197531.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,7001090750.0,55984500000.0,982893796.1342572,968890672.0264312,996896920.2420831,63968484546.134254,63954481422.02643,63982487670.24208,0,10722008162.285536,10611555028.287685,10832461296.283388,243975584.79705882,243975584.79705882,243975584.79705882,19755134111.241528,19745619604.44153,19764648618.041527,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",280343,276349.0,284337.0,9414,9335.0,9493.0,492643.9411764706,492643.9411764706,492643.9411764706,17218.058823529413,17218.058823529413,17218.058823529413,97569,97569.0,97569.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,5600872600.0,45045000000.0,2529274849.0250645,2493239769.0099835,2565309929.040146,53175147449.02506,53139112369.00999,53211182529.040146,0,18507656796.61579,18440320113.581745,18716727400.41784,439072145.3941177,439072145.3941177,439072145.3941177,20805832007.641525,20781347756.041527,20830316259.241528,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",721405,711127.0,731683.0,16372,16235.0,16509.0,841859.8823529412,841859.8823529412,841859.8823529412,31751.117647058825,31751.117647058825,31751.117647058825,179923,179923.0,179923.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,7281134380.0,57915000000.0,560107434.1125987,552127686.8743885,568087181.3508089,65756241814.1126,65748262066.87439,65764221561.35081,0,7923714960.202681,7846054456.6704855,8001375463.734875,177310107.36764705,177310107.36764705,177310107.36764705,19467869377.641525,19462447490.44153,19473291264.841526,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",159755,157479.0,162031.0,7002,6944.0,7060.0,371407.35294117645,371407.35294117645,371407.35294117645,12284.64705882353,12284.64705882353,12284.64705882353,69613,69613.0,69613.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools-Lockdown,8121265270.0,64028250000.0,804450379.8618724,792989134.8171846,815911624.9065602,72953965649.86188,72942504404.81718,72965426894.90656,0,9670188312.448095,9572596362.870684,9626046341.257504,217802364.56470588,217802364.56470588,217802364.56470588,19633889660.041527,19626102248.241528,19641677071.841526,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",229447,226178.0,232716.0,8471,8400.0,8542.0,445307.29411764705,445307.29411764705,445307.29411764705,15276.705882352942,15276.705882352942,15276.705882352942,86568,86568.0,86568.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,3360523560.0000005,27027000000.0,20311692796.245403,20022293729.336975,20601091863.15383,50699216356.24541,50409817289.336975,50988615423.15383,0,133987471027.09872,132859755453.66374,135115186600.5337,3258808588.391176,3258808588.391176,3258808588.391176,32888202711.241524,32691568776.641525,33084836645.841526,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",5793343,5710800.0,5875886.0,118211,117222.0,119200.0,5995491.823529412,5995491.823529412,5995491.823529412,239979.17647058825,239979.17647058825,239979.17647058825,1359882,1359882.0,1359882.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,3920610820.0,31531500000.0,15157989170.23173,14942020606.907253,15373957733.556206,50610099990.23173,50394131426.90726,50826068553.556206,0,103992406756.6962,103085303973.65901,104757775618.9654,2522896750.9852943,2522896750.9852943,2522896750.9852943,29386487821.241524,29239746683.44153,29533228959.041527,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",4323393,4261794.0,4384992.0,91659,90893.0,92425.0,4672479.705882353,4672479.705882353,4672479.705882353,185258.29411764708,185258.29411764708,185258.29411764708,1049797,1049797.0,1049797.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,5600872600.0,45045000000.0,5189942056.353806,5115996164.877052,5263887947.83056,55835814656.353806,55761868764.87705,55909760547.83056,0,47045747414.629745,46683776094.66713,47549452655.36036,1129591716.9794116,1129591716.9794116,1129591716.9794116,22613638325.841526,22563395345.641525,22663881306.041527,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",1480286,1459195.0,1501377.0,41543,41196.0,41890.0,2164783.588235294,2164783.588235294,2164783.588235294,81703.41176470589,81703.41176470589,81703.41176470589,462986,462986.0,462986.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,4200654450.0,34105500000.0,13181480107.376904,12993672058.03191,13369288156.721899,51487634557.37691,51299826508.031906,51675442606.7219,0,92835146020.37115,92061877780.12894,93608414260.61339,2251943170.8088236,2251943170.8088236,2251943170.8088236,28043536864.44153,27915929557.041527,28171144171.841526,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",3759649,3706082.0,3813216.0,81918,81233.0,82603.0,4186236.1764705884,4186236.1764705884,4186236.1764705884,165095.82352941178,165095.82352941178,165095.82352941178,935543,935543.0,935543.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,5880916230.000001,46975500000.0,2396090904.236888,2361952591.908921,2430229216.564854,55252507134.236885,55218368821.90892,55286645446.56486,0,28727443183.683666,28437300928.83654,28875851517.762787,681544536.9058824,681544536.9058824,681544536.9058824,20715339376.241528,20692143894.841526,20738534857.641525,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",683418,673681.0,693155.0,25311,25100.0,25522.0,1349442.1176470588,1349442.1176470588,1349442.1176470588,48555.88235294118,48555.88235294118,48555.88235294118,275150,275150.0,275150.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,6721047120.0,53088750000.0,3934800741.417148,3878739160.4246254,3990862322.4096713,63744597861.417145,63688536280.42462,63800659442.40967,0,39110511116.94978,38700371484.05392,39378916829.077644,933321582.1852942,933321582.1852942,933321582.1852942,21760825019.041527,21722733641.041527,21798916397.041527,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",1122292,1106302.0,1138282.0,34445,34157.0,34733.0,1807887.705882353,1807887.705882353,1807887.705882353,67178.29411764706,67178.29411764706,67178.29411764706,380677,380677.0,380677.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,5040785340.000001,39897000000.0,602309638.6408659,593730358.5477638,610888918.7339681,45540094978.64087,45531515698.54776,45548674258.73397,0,6027465572.795499,5964784000.235075,6090147145.355923,130343471.47941175,130343471.47941175,130343471.47941175,19496543919.041527,19490714675.641525,19502373162.44153,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",171792,169345.0,174239.0,5274,5230.0,5318.0,271753.5882352941,271753.5882352941,271753.5882352941,9052.411764705883,9052.411764705883,9052.411764705883,51297,51297.0,51297.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,5600872600.000001,44401500000.0,480078563.0847486,473238278.87484175,486918847.2946555,50482451163.08475,50475610878.87484,50489291447.294655,0,5498245121.370259,5442692183.684055,5553798059.056462,118000682.59117648,118000682.59117648,118000682.59117648,19413493280.44153,19408845608.241528,19418140952.641525,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",136929,134978.0,138880.0,4843,4803.0,4883.0,249999.82352941178,249999.82352941178,249999.82352941178,8127.176470588236,8127.176470588236,8127.176470588236,46054,46054.0,46054.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,7281134380.0,57915000000.0,293963931.10181737,289777719.23783535,298150142.9657994,65490098311.101814,65485912099.23784,65494284522.9658,0,4595982801.503638,4551190790.320766,4640774812.686512,95460863.02647059,95460863.02647059,95460863.02647059,19287036575.641525,19284192228.841526,19289880922.44153,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",83845,82651.0,85039.0,4042,4008.0,4076.0,209752.5294117647,209752.5294117647,209752.5294117647,6446.470588235295,6446.470588235295,6446.470588235295,36530,36530.0,36530.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,5880916230.000001,46975500000.0,427491467.81852937,421401476.187259,433581459.4497996,53283907697.81853,53277817706.187256,53289997689.4498,0,5321189136.380582,5267888947.972934,5232755404.02023,111989958.84705883,111989958.84705883,111989958.84705883,19377762662.641525,19373624781.241528,19381900544.041527,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",121930,120193.0,123667.0,4631,4592.0,4670.0,239320.9411764706,239320.9411764706,239320.9411764706,7678.058823529413,7678.058823529413,7678.058823529413,43509,43509.0,43509.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,7561178010.000001,59845500000.0,258857951.70981425,255169597.53819868,262546305.88142997,67665535961.709816,67661847607.5382,67669224315.88143,0,4315735297.298068,4273953352.4483047,4357517242.14783,89899329.29411764,89899329.29411764,89899329.29411764,19263183607.041527,19260677532.641525,19265689681.44153,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",73832,72780.0,74884.0,3841,3809.0,3873.0,199625.88235294117,199625.88235294117,199625.88235294117,6035.117647058824,6035.117647058824,6035.117647058824,34199,34199.0,34199.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,8401308900.0,65958750000.0,278035990.9861807,274074165.6877723,281997816.2845892,74638094890.98618,74634133065.68777,74642056716.28459,0,4474722538.571901,4431398959.067584,4518046118.07622,93071768.57647058,93071768.57647058,93071768.57647058,19276214241.041527,19273522355.041527,19278906127.041527,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",79302,78172.0,80432.0,3956,3923.0,3989.0,205419.5294117647,205419.5294117647,205419.5294117647,6269.470588235295,6269.470588235295,6269.470588235295,35527,35527.0,35527.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown-No_Measure,5880916230.0,46010250000.0,2596019334.162942,2559030611.244173,2633008057.0817103,54487185564.16294,54450196841.24417,54524174287.08171,0,16798802901.048437,16604183121.034163,16851688760.294714,397150627.0941177,397150627.0941177,397150627.0941177,20851181949.041527,20826049739.041527,20876314159.041527,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",740442,729892.0,750992.0,14777,14654.0,14900.0,756477.8823529412,756477.8823529412,756477.8823529412,28805.117647058825,28805.117647058825,28805.117647058825,163229,163229.0,163229.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown-Restrict_Mass_Gatherings,6441003490.0,50514750000.0,1906661732.2398772,1879496933.6451266,1933826530.834628,58862415222.239876,58835250423.64513,58889580020.834625,0,14010015924.1407,13852722986.945526,14167308861.335875,327692403.0117647,327692403.0117647,327692403.0117647,20382793785.041527,20364336499.44153,20401251070.641525,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.16024214364842482, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.24376991018265737, 'No_Measure': 0.37823582360640967, 'Restrict_Mass_Gatherings': 0.3301998740083956, 'Restrict_Mass_Gatherings_and_Schools': 0.1923588123308674, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",543822,536074.0,551570.0,12349,12246.0,12452.0,634332.2352941176,634332.2352941176,634332.2352941176,23593.764705882353,23593.764705882353,23593.764705882353,133698,133698.0,133698.0,DE,2020-03-15,3
