policy,st_term_unemployment_costs,st_term_gdp_impact,st_term_sick_worker_cost,st_term_sick_worker_cost_lb,st_term_sick_worker_cost_ub,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,region,dict_region_policy_gamma,dict_region_policy_counts,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub,country,start_date,policy_length
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,5600872600.0,45045000000.0,2753296786.4295816,2714067703.895164,2792525868.963999,53399169386.42958,53359940303.895164,53438398468.964,0,20043551585.89095,19817245875.336796,20269857296.445103,475509818.34411764,475509818.34411764,475509818.34411764,20954020919.890224,20927366484.090225,20980675355.690224,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",785301,774112.0,796490.0,17682,17534.0,17830.0,909322.8823529412,909322.8823529412,909322.8823529412,34427.117647058825,34427.117647058825,34427.117647058825,195087,195087.0,195087.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,7281134380.0,57915000000.0,619436644.4662865,610611941.5670882,628261347.3654846,65815571024.466286,65806746321.567085,65824395727.365486,0,8542799697.297844,8599944030.076874,8627389285.286812,193645091.12352943,193645091.12352943,193645091.12352943,19504156827.090225,19498160829.690224,19510152824.490227,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",176677,174160.0,179194.0,7595,7532.0,7658.0,403158.4705882353,403158.4705882353,403158.4705882353,13458.529411764706,13458.529411764706,13458.529411764706,76265,76265.0,76265.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools-Lockdown,8121265270.0,64028250000.0,922446158.9927886,909305520.746386,935586797.239191,73071961428.99278,73058820790.74638,73085102067.2392,0,10572901643.208672,10464868579.577377,10680934706.839968,242419360.0088235,242419360.0088235,242419360.0088235,19710038462.090225,19701109976.490227,19718966947.690224,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",263102,259354.0,266850.0,9362,9284.0,9440.0,491924.17647058825,491924.17647058825,491924.17647058825,17066.823529411766,17066.823529411766,17066.823529411766,96712,96712.0,96712.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,3360523560.0000005,27027000000.0,21019993532.759003,20720504082.479935,21319482983.03807,51407517092.759,51108027642.479935,51707006543.03807,0,138398617164.5509,137219571886.68216,139577662442.41965,-930239249.8647058,-930239249.8647058,-930239249.8647058,33365437762.89022,33161947856.690224,33568927669.090225,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",5995366,5909945.0,6080787.0,122045,121024.0,123066.0,6186370.705882353,6186370.705882353,6186370.705882353,247847.29411764708,247847.29411764708,247847.29411764708,1404468,1404468.0,1404468.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,3920610820.0,31531500000.0,15679133980.856531,15455739624.627604,15902528337.085459,51131244800.85653,50907850444.6276,51354639157.08546,0,106863671481.55176,105920550764.94635,107806792198.15715,2595054984.597059,2595054984.597059,2595054984.597059,29736558654.690224,29584772017.290222,29888345292.090225,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",4472035,4408318.0,4535752.0,94256,93468.0,95044.0,4802015.94117647,4802015.94117647,4802015.94117647,190627.05882352943,190627.05882352943,190627.05882352943,1080220,1080220.0,1080220.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,5600872600.0,45045000000.0,5532808234.590313,5453978429.272246,5611638039.90838,56178680834.59032,56099851029.27225,56257510639.90838,0,49252070495.81575,48864674847.70026,49639466143.931244,1181385184.8941178,1181385184.8941178,1181385184.8941178,22842576671.490227,22789015286.690224,22896138056.290226,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",1578079,1555595.0,1600563.0,43413,43050.0,43776.0,2258689.882352941,2258689.882352941,2258689.882352941,85541.11764705883,85541.11764705883,85541.11764705883,484733,484733.0,484733.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,4200654450.0,34105500000.0,13181480107.376904,12993672058.03191,13369288156.721899,51487634557.37691,51299826508.031906,51675442606.7219,0,92835146020.37115,92061877780.12894,93608414260.61339,2251943170.8088236,2251943170.8088236,2251943170.8088236,28039512725.490227,27911905418.090225,28167120032.890224,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",3759649,3706082.0,3813216.0,81918,81233.0,82603.0,4186236.1764705884,4186236.1764705884,4186236.1764705884,165095.82352941178,165095.82352941178,165095.82352941178,935543,935543.0,935543.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,5880916230.000001,46975500000.0,2396090904.236888,2361952591.908921,2430229216.564854,55252507134.236885,55218368821.90892,55286645446.56486,0,28727443183.683666,28437300928.83654,28875851517.762787,681544536.9058824,681544536.9058824,681544536.9058824,20711315237.290226,20688119755.890224,20734510718.690224,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",683418,673681.0,693155.0,25311,25100.0,25522.0,1349442.1176470588,1349442.1176470588,1349442.1176470588,48555.88235294118,48555.88235294118,48555.88235294118,275150,275150.0,275150.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,6721047120.0,53088750000.0,4152094587.894545,4092937173.505125,4211252002.2839665,63961891707.89455,63902734293.50513,64021049122.283966,0,40441349842.34084,40156989218.915436,40867444386.53426,968206082.9705882,968206082.9705882,968206082.9705882,21904442489.490227,21864247628.890224,21944637350.090225,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",1184269,1167396.0,1201142.0,35708,35410.0,36006.0,1871459.4117647058,1871459.4117647058,1871459.4117647058,69757.58823529413,69757.58823529413,69757.58823529413,395293,395293.0,395293.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,5040785340.000001,39897000000.0,628261347.3654846,619310427.0231512,637212267.7078179,45566046687.365486,45557095767.02315,45574997607.70782,0,6032145113.938232,5967775500.771254,6096514727.105211,133055901.32352942,133055901.32352942,133055901.32352942,19510152824.490227,19504071067.890224,19516234581.090225,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",179194,176641.0,181747.0,5369,5324.0,5414.0,276546.4705882353,276546.4705882353,276546.4705882353,9255.529411764706,9255.529411764706,9255.529411764706,52448,52448.0,52448.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,5600872600.000001,44401500000.0,495385934.10497093,488328275.4096646,502443592.8002772,50497758534.10497,50490700875.40967,50504816192.80028,0,5589101362.467564,5532090450.670806,5646112274.264322,119709985.81176472,119709985.81176472,119709985.81176472,19419869826.690224,19415074458.090225,19424665195.290226,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",141295,139282.0,143308.0,4903,4862.0,4944.0,253044.23529411765,253044.23529411765,253044.23529411765,8254.764705882353,8254.764705882353,8254.764705882353,46777,46777.0,46777.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,7281134380.0,57915000000.0,298563855.6960756,294311029.070439,302816682.32171226,65494698235.696075,65490445409.07044,65498951062.32171,0,4630053914.172961,4585162556.094088,4674945272.251834,96124039.86470589,96124039.86470589,96124039.86470589,19286137883.090225,19283248274.490227,19289027491.690224,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",85157,83944.0,86370.0,4066,4032.0,4100.0,210949.29411764705,210949.29411764705,210949.29411764705,6495.705882352941,6495.705882352941,6495.705882352941,36809,36809.0,36809.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,5880916230.000001,46975500000.0,427491467.81852937,421401476.187259,433581459.4497996,53283907697.81853,53277817706.187256,53289997689.4498,0,5321189136.380582,5267888947.972934,5232755404.02023,111989958.84705883,111989958.84705883,111989958.84705883,19373738523.690224,19369600642.290226,19377876405.090225,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",121930,120193.0,123667.0,4631,4592.0,4670.0,239320.9411764706,239320.9411764706,239320.9411764706,7678.058823529413,7678.058823529413,7678.058823529413,43509,43509.0,43509.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,7561178010.000001,59845500000.0,258857951.70981425,255169597.53819868,262546305.88142997,67665535961.709816,67661847607.5382,67669224315.88143,0,4315735297.298068,4273953352.4483047,4357517242.14783,89899329.29411764,89899329.29411764,89899329.29411764,19259159468.090225,19256653393.690224,19261665542.490227,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",73832,72780.0,74884.0,3841,3809.0,3873.0,199625.88235294117,199625.88235294117,199625.88235294117,6035.117647058824,6035.117647058824,6035.117647058824,34199,34199.0,34199.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,8401308900.0,65958750000.0,280665521.05149597,276668635.3522167,284662406.75077534,74640724421.0515,74636727535.35222,74644721306.75078,0,4495650969.110228,4452275101.765911,4539026836.454546,93477772.22647059,93477772.22647059,93477772.22647059,19273976752.090225,19271261044.090225,19276692460.090225,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",80052,78912.0,81192.0,3971,3938.0,4004.0,206160.5294117647,206160.5294117647,206160.5294117647,6299.470588235295,6299.470588235295,6299.470588235295,35697,35697.0,35697.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown-No_Measure,5880916230.0,46010250000.0,3054756631.2375913,3011232649.5964923,3098280612.8786907,54945922861.237595,54902398879.59649,54989446842.87869,0,19097412544.0718,18872638099.635536,19180453067.740067,454877632.27647054,454877632.27647054,454877632.27647054,21158849622.490227,21129276991.690224,21188422253.290226,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",871284,858870.0,883698.0,16826,16685.0,16967.0,860557.5294117647,860557.5294117647,860557.5294117647,33092.470588235294,33092.470588235294,33092.470588235294,187524,187524.0,187524.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown-Restrict_Mass_Gatherings,6441003490.0,50514750000.0,2053536763.56813,2024278859.0413883,2082794668.0948715,59009290253.56813,58980032349.04139,59038548158.09487,0,14756251796.259583,14730768458.76908,14923469054.518087,347794954.2,347794954.2,347794954.2,20478564768.490227,20458685309.490227,20498444227.490227,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",585714,577369.0,594059.0,13064,12955.0,13173.0,671148.0,671148.0,671148.0,25077.0,25077.0,25077.0,142103,142103.0,142103.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown-Restrict_Mass_Gatherings_and_Schools,8121265270.0,64028250000.0,712760419.5043707,702606927.4121665,722913911.5965749,72862275689.50436,72852122197.41217,72872429181.59657,0,8319166828.992217,8234863110.872356,8261736626.344077,184925596.49117646,184925596.49117646,184925596.49117646,19567566226.690224,19560667375.490227,19574465077.890224,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",203295,200399.0,206191.0,7275,7214.0,7336.0,380285.82352941175,380285.82352941175,380285.82352941175,12933.176470588236,12933.176470588236,12933.176470588236,73288,73288.0,73288.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,6721047120.0,53088750000.0,1576441840.5974925,1553982147.7996125,1598901533.3953722,61386238960.597496,61363779267.799614,61408698653.39537,0,12505094347.380857,12509024043.609789,12642898571.919924,291816668.2617647,291816668.2617647,291816668.2617647,20154399756.890224,20139139383.690224,20169660130.090225,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",449636,443230.0,456042.0,11081,10989.0,11173.0,571377.2352941176,571377.2352941176,571377.2352941176,20899.764705882353,20899.764705882353,20899.764705882353,118432,118432.0,118432.0,DE,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,8401308900.0,65958750000.0,427368756.41548127,421278764.784211,433458748.04675156,74787427656.41548,74781337664.78421,74793517648.04675,0,6472936263.536545,6410565759.108456,6393572847.196633,139916468.23235294,139916468.23235294,139916468.23235294,19373655146.690224,19369517265.290226,19377793028.090225,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.1665650174637527, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.2474850229202024, 'No_Measure': 0.38426442044487347, 'Restrict_Mass_Gatherings': 0.33546283904837454, 'Restrict_Mass_Gatherings_and_Schools': 0.19969272194767992, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",121895,120158.0,123632.0,5647,5600.0,5694.0,298376.64705882355,298376.64705882355,298376.64705882355,9603.352941176472,9603.352941176472,9603.352941176472,54419,54419.0,54419.0,DE,2020-03-15,3
