policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",43849925831.82093,786535432153.3291,22177553501.625774,129117194656.92336,133411,2815693,937830180311.8782,43849925831.82093,981680106143.6991
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",46174300665.45675,772665906919.1398,21751144260.12415,128736625678.56136,131055,2732255,923153676857.8253,46174300665.45675,969327977523.2821
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",53201953055.05142,729175987553.5027,20413658537.651493,127505165437.35336,123670,2462263,877094811528.5076,53201953055.05142,930296764583.559
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",47643309860.85904,763993908261.7616,21483069049.327522,128493195263.83237,129576,2678884,913970172574.9215,47643309860.85904,961613482435.7805
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",53054315124.01694,698559561423.5067,19475286887.673664,126632923670.08836,118484,2271028,844667771981.2688,53054315124.01694,897722087105.2858
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",58226999395.03932,717465575064.6256,20053842151.418858,127169751339.09135,121679,2388725,864689168555.1357,58226999395.03932,922916167950.175
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",39575733696.30974,942987651666.8892,27099981871.268105,130925912148.67036,159945,3212246,1101013545686.8276,39575733696.30974,1140589279383.1375
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",42139499334.54326,933960956412.2252,26816465794.376297,130698299625.27336,158397,3162343,1091475721831.8749,42139499334.54326,1133615221166.4182
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",49893583424.07744,903854716042.643,25887491416.38339,129930985940.50336,153311,2994113,1059673193399.5298,49893583424.07744,1109566776823.6072
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",43759210163.339386,928070114900.5375,26636103212.496307,130551158571.53336,157408,3130083,1085257376684.5671,43759210163.339386,1129016586847.9065
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",50182038656.9873,881035784622.9722,25179913989.94975,129337381711.14836,149436,2863968,1035553080324.0702,50182038656.9873,1085735118981.0575
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",55096357894.73684,895424797886.2634,25622655256.17056,129709129524.04436,151861,2945472,1050756582666.4783,55096357894.73684,1105852940561.215
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",41676414216.57592,617950943122.0822,16909258393.585573,126950540360.05237,104803,2340664,761810741875.7201,41676414216.57592,803487156092.296
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",43585247731.39746,595531237329.9475,16222342087.311558,126304465247.80136,101001,2199015,738058044665.0604,43585247731.39746,781643292396.4579
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",49547801996.37024,531748533223.7749,14271537735.14632,124392470791.39735,90194,1779819,670412541750.3186,49547801996.37024,719960343746.6888
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",44724642165.759224,579515430109.3762,15732520825.783329,125850430647.84636,98298,2099470,721098381583.0059,44724642165.759224,765823023748.7651
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",49087017906.83605,496794788960.6742,13202137711.942062,123320147294.29936,84264,1544717,633317073966.9156,49087017906.83605,682404091873.7517
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",54408098064.12583,517404032721.94653,13833753947.864323,123951791089.31436,87767,1683202,655189577759.1252,54408098064.12583,709597675823.2511
Restrict_Mass_Gatherings_and_Schools-Lockdown-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'No_Measure']",48781964186.32789,743410320338.2476,20829585222.69435,128722353999.79036,126077,2729126,892962259560.7323,48781964186.32789,941744223747.0602
Restrict_Mass_Gatherings_and_Schools-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Restrict_Mass_Gatherings']",50938098003.62976,725112868909.8702,20267109192.5436,128234289040.19637,122982,2622120,873614267142.6102,50938098003.62976,924552365146.24
Restrict_Mass_Gatherings_and_Schools-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",57093178584.39201,658274138213.0891,18199459969.331955,126445307423.82236,111636,2229894,802918905606.2434,57093178584.39201,860012084190.6354
Restrict_Mass_Gatherings_and_Schools-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",51858646339.9879,699716528672.9778,19471637777.083946,127640424828.19836,118670,2491918,846828591278.2601,51858646339.9879,898687237618.248
Restrict_Mass_Gatherings_and_Schools-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",56581925045.372055,619033860893.8779,16994618817.432753,125340736956.79436,104997,1987722,761369216668.105,56581925045.372055,817951141713.477
Restrict_Mass_Gatherings_and_Schools-Lockdown-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Lockdown']",61977345916.51543,643201399348.0546,17739538807.160805,126019880036.79536,109101,2136621,786960818192.0107,61977345916.51543,848938164108.5261
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-No_Measure,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'No_Measure']",29653665819.72172,1208173878493.6895,33126439190.40053,132173719368.69437,204922,3485822,1373474037052.7844,29653665819.72172,1403127702872.506
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Restrict_Mass_Gatherings,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings']",32477145674.531155,1205771896512.893,33049022152.785988,132112048749.11536,204501,3472301,1370932967414.7944,32477145674.531155,1403410113089.3257
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",41101831336.963104,1197117932806.042,32778782885.93704,131900997576.18736,203031,3426029,1361797713268.1663,41101831336.963104,1402899544605.1294
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",34263198669.08651,1204110414952.928,32997114132.352943,132071190424.27336,204218,3463343,1369178719509.5544,34263198669.08651,1403441918178.6409
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",42067555172.41379,1190344616051.7964,32570622276.012417,131740127614.45737,201900,3390759,1354655365942.266,42067555172.41379,1396722921114.68
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Lockdown,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Lockdown']",46557681185.72293,1194573311187.063,32701122309.599472,131840841241.47636,202609,3412840,1359115274738.1387,46557681185.72293,1405672955923.8616
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-No_Measure,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'No_Measure']",31971751603.145794,1170382830492.3416,32031848956.65829,131789132062.11336,198511,3401503,1334203811511.113,31971751603.145794,1366175563114.2588
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",34757425771.32486,1166946092464.6238,31924792661.395214,131703305862.23036,197928,3382686,1330574190988.2495,34757425771.32486,1365331616759.5745
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",43282957168.78403,1156008416350.7983,31581347724.098434,131428901024.19235,196058,3322524,1319018665099.089,43282957168.78403,1362301622267.873
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",36523333817.30188,1164900455412.7195,31857620953.887085,131649576116.01036,197563,3370906,1328407652482.6167,36523333817.30188,1364930986299.9185
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",44183477616.454926,1147718372588.48,31326374109.000885,131226369984.19635,194669,3278120,1310271116681.6772,44183477616.454926,1354454594298.132
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Lockdown,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Lockdown']",48713486630.369026,1152814983862.159,31485481885.973988,131352566471.32837,195535,3305788,1315653032219.4612,48713486630.369026,1364366518849.8303
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",38283708650.93768,1019690870907.3575,27511449844.77535,130100385157.36336,172935,3031253,1177302705909.4963,38283708650.93768,1215586414560.434
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",40960248880.82275,1014238081261.6973,27347343833.46882,129944828875.96835,172025,2997148,1171530253971.1345,40960248880.82275,1212490502851.9573
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",48970963339.38294,991546250720.0082,26645769693.689034,129341486700.24837,168177,2864868,1147533507113.9456,48970963339.38294,1196504470453.3286
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",42596221294.615845,1008923912315.1345,27183099336.757317,129808078005.75037,171128,2967166,1165915089657.642,42596221294.615845,1208511310952.2578
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",49556788566.243195,976421848971.4257,26174874835.574936,128937884171.93636,165597,2776380,1131534607978.937,49556788566.243195,1181091396545.1802
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",54342828312.15971,987769865530.0682,26528887772.13272,129227669035.80237,167528,2839914,1143526422338.0034,54342828312.15971,1197869250650.163
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",33318063641.863277,1141683650926.486,31181651874.96305,131467305477.77237,193631,3330944,1304332608279.2217,33318063641.863277,1337650671921.085
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",36121162976.40653,1138943725596.7786,31100743216.449898,131392612920.54836,193184,3314568,1301437081733.7769,36121162976.40653,1337558244710.1833
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",44717051784.634,1130895604880.2007,30851818901.27106,131163162274.25436,191803,3264262,1292910586055.726,44717051784.634,1337627637840.36
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",37898742528.73563,1137435616194.4102,31051001502.734257,131346340571.19336,192906,3304423,1299832958268.338,37898742528.73563,1337731700797.0735
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",45382835753.17604,1115661993207.5728,30374449874.002365,130810648615.84135,189224,3186975,1276847091697.4165,45382835753.17604,1322229927450.5925
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",49988156321.83908,1122915695358.127,30600927516.775055,130984964697.42336,190453,3225193,1284501587572.3254,49988156321.83908,1334489743894.1646
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",36752286932.849365,883515972242.11,23328565305.682827,128343988032.24536,149859,2646171,1035188525580.0382,36752286932.849365,1071940812512.8876
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",39209360012.09921,873315597978.7655,23014922005.46852,128048205323.19437,148126,2581322,1024378725307.4283,39209360012.09921,1063588085319.5276
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",47012535813.67211,849067221719.3574,22274775945.09311,127312258316.24736,144016,2419969,998654255980.6979,47012535813.67211,1045666791794.37
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",40904282456.14035,870878986854.3538,22940089647.20662,127949120008.51836,147696,2559598,1021768196510.0787,40904282456.14035,1062672478966.2191
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",47302004718.69328,827400144720.8331,21604512813.29441,126719301762.95036,140336,2289966,975723959297.0779,47302004718.69328,1023025964015.7711
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",52189411675.74107,840458955194.0718,22006624995.159622,127073854232.61636,142545,2367700,989539434421.8478,52189411675.74107,1041728846097.5889
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-No_Measure,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'No_Measure']",42890715184.513,969013448408.7195,25969074227.239136,129497868540.56236,164340,2899154,1124480391176.521,42890715184.513,1167371106361.034
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-Restrict_Mass_Gatherings,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Restrict_Mass_Gatherings']",45416332486.38838,959522957714.0579,25679681402.083946,129245881504.10936,162751,2843907,1114448520620.2512,45416332486.38838,1159864853106.6396
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",53318819600.72595,935507046419.666,24938829444.945312,128573388506.45036,158669,2696466,1089019264371.0616,53318819600.72595,1142338083971.7876
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",47028512159.709625,953999728452.5398,25507159913.575233,129093928490.92436,161803,2810592,1108600816857.0393,47028512159.709625,1155629329016.749
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",53829190502.11736,919080173191.9619,24429907390.03843,128121575161.70836,155871,2597408,1071631655743.7087,53829190502.11736,1125460846245.8262
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-Lockdown,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Lockdown']",58583942044.76709,928805764969.0243,24733318638.00621,128391368728.65736,157538,2656559,1081930452335.6879,58583942044.76709,1140514394380.455
Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'No_Measure']",36211212764.6703,850521000549.1462,25322239674.697014,131046019568.63736,144243,3238579,1006889259792.4806,36211212764.6703,1043100472557.1509
Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings']",38666451240.16939,837627957354.0048,24924397994.827076,130749064657.14337,142078,3173473,993301420005.9751,38666451240.16939,1031967871246.1445
Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",45828693587.41682,789928220008.2565,23435468128.731895,129603599376.48135,133979,2922335,942967287513.4697,45828693587.41682,988795981100.8866
Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",40195188566.243195,828863340917.0411,24650099061.55779,130543796957.74736,140586,3128469,984057236936.3462,40195188566.243195,1024252425502.5894
Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",45500357894.73685,750347428465.144,22204353120.603016,128615902510.22935,127265,2705787,901167684095.9764,45500357894.73685,946668041990.7133
Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'Lockdown']",50814470840.89534,775316834085.7279,22982481691.361217,129243094672.62036,131510,2843296,927542410449.7095,50814470840.89534,978356881290.6049
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings', 'No_Measure']",38252187719.29825,795367368579.9513,23554056032.146027,130484374959.97536,134890,3115441,949405799572.0726,38252187719.29825,987657987291.3708
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",40556924440.41137,778455429081.4346,23026565928.059418,130091258398.26436,132025,3029252,931573253407.7584,40556924440.41137,972130177848.1698
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",47258145856.019356,719822100809.1216,21206255310.07981,128651228221.98436,122092,2713532,869679584341.1858,47258145856.019356,916937730197.2052
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",41995687658.80218,767379032148.6177,22682037061.077446,129828502607.07236,130149,2971644,919889571816.7675,41995687658.80218,961885259475.5696
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",46508729340.592865,670258528645.2151,19667695912.3559,127394485809.01936,113691,2437997,817320710366.5905,46508729340.592865,863829439707.1833
