region,policy_vector,month1,month2,month3,economic_costs,humanitarian_costs,total_costs,num_cases,num_deaths,d_costs,h_costs,mh_costs,hospitalization_days,icu_days
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,52426762202.31167,92990556585453.3,93042983347655.61,6211876,605941,92953501850727.42,11456661945.607843,25598072780.258896,11843182.470588235,427341.52941176476
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,44396036836.46454,107569135203554.92,107613531240391.39,7302877,700956,107529171935639.95,12939038627.509804,27024229287.458897,13291616.588235294,484378.4117647059
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,53856647812.702385,90102595655527.81,90156452303340.52,5990953,587119,90066119632751.48,11166740541.666668,25309282234.658897,11560445.0,416175.0
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,Lockdown,58581534894.217,81440242118084.45,81498823652978.67,5327527,530663,81405503578647.33,10296487669.666668,24442051767.458897,10711640.0,382659.0
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,No_Measure,45431752049.66914,62518927121364.04,62564358873413.71,4954739,407348,62488584360993.06,6388017077.117647,23954743293.8589,6386113.05882353,242791.9411764706
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,47832724805.686646,52226643553841.62,52274476278647.305,4101554,340268,52198351042235.21,5453051744.54902,22839459861.8589,5490594.94117647,206443.05882352943
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,56313359379.66645,28588360800300.33,28644674159679.996,1995906,186208,28564909289047.13,3364554456.9411764,20086956796.258896,3499484.470588235,125055.52941176471
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,49342893614.831406,46136452629822.08,46185795523436.91,3573949,300576,46109392997154.36,4909858061.862745,22149774605.8589,4971857.764705882,185293.23529411765
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,57756831251.96048,26103953431516.54,26161710262768.5,1781224,170016,26081010944360.875,3136162669.8039217,19806324485.8589,3279983.2352941176,116191.76470588236
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,Lockdown,63080806957.61702,21579257650970.53,21642338457928.15,1392996,140526,21557237380333.332,2721437792.9411764,19298832844.258896,2882027.470588235,100083.52941176471
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,40618647963.45688,108279184905132.61,108319803553096.06,7523790,705586,108239309704118.83,12562194252.72549,27313006761.0589,12796025.529411765,472523.4705882353
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,43944555404.81654,102080481280517.61,102124425835922.42,7095484,665186,102041835982755.22,11892172604.529411,26753125157.858894,12134701.764705881,446881.23529411765
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,53264531867.22859,79307409372954.5,79360673904821.73,5375397,516763,79273303309263.92,9601436259.117647,24504627431.458897,9900436.05882353,358657.9411764706
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,45917173052.67049,97658415377197.19,97704332550249.86,6780310,636365,97620646151068.9,11428096423.215687,26341129705.0589,11678654.94117647,429079.05882352946
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,54572561269.271255,75752152585152.42,75806725146421.69,5098498,493592,75718759992597.83,9249927495.941177,24142665058.658897,9558446.470588235,345102.52941176476
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,59007140781.10488,65496695912038.97,65555703052820.07,4301716,426753,65465366637929.97,8228162480.745098,23101111628.258896,8562925.705882354,305729.2941176471
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,No_Measure,45742907716.40056,51765791358834.33,51811534266550.73,4219915,337265,51737590505758.125,5206671715.137255,22994181361.0589,5205327.235294118,197887.76470588238
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings,48234830710.53035,42574761505944.01,42622996336654.54,3408509,277363,42548422592274.95,4405402231.196078,21933511437.858894,4443420.764705882,166621.23529411765
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools,57230376120.59284,22265612494460.176,22322842870580.77,1539391,145000,22243479763945.723,2642530126.1960783,19490200388.258896,2767899.7647058824,97816.23529411765
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,49852028612.20462,37329480309709.734,37379332338321.94,2930069,243177,37304219631651.94,3952583387.9411764,21308094669.8589,4013480.470588235,148938.52941176473
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,58819663566.48216,20610739261264.227,20669558924830.707,1391691,134214,20588947579693.203,2494554622.764706,19297126948.258896,2626467.882352941,92057.11764705883
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,64318440757.80618,17023994807021.658,17088313247779.465,1083760,110838,17002936017059.678,2164190416.921569,18894599545.0589,2309067.294117647,79233.70588235295
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'No_Measure']",Restrict_Mass_Gatherings_and_Schools,Lockdown,No_Measure,47145114553.458305,23990933737839.016,24038078852392.473,2030179,156244,23968363883367.215,2438096009.9411764,20131758461.8589,2483660.470588235,91704.52941176471
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools,Lockdown,Restrict_Mass_Gatherings,50273425805.0342,18964327412700.516,19014600838505.55,1511105,123484,18942843600476.418,2030587295.0392156,19453224929.0589,2101198.3529411764,75698.64705882354
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools,Lockdown,Restrict_Mass_Gatherings_and_Schools,61591031216.19303,10985994931967.877,11047585963184.07,708651,71486,10966223865602.578,1366809305.0392156,18404257060.258896,1475257.3529411764,49688.64705882353
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings_and_Schools,Lockdown,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,52320873474.78603,16202559439842.016,16254880313316.8,1230305,105484,16181671188442.623,1802088230.3333335,19086163169.0589,1885915.0,66741.0
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,63386300412.00898,10399570765496.963,10462957065908.973,655571,67664,10379921561074.135,1314333538.5686274,18334870884.258896,1425075.1176470588,47646.88235294118
ES,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,Lockdown,Lockdown,69358032338.5244,9361994355611.959,9431352387950.482,564897,60902,9342558089933.637,1219923846.8627453,18216341831.458897,1334564.7647058824,43978.23529411765
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,No_Measure,25659555483.18407,138360318731637.88,138385978287121.06,8609585,901628,138312849324185.72,18737049467.098038,28732357985.0589,20060065.88235294,684560.1176470589
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,Restrict_Mass_Gatherings,29800906401.956177,137618158952886.36,137647959859288.31,8555862,896791,137570839091368.38,18657730238.52941,28662131279.458897,19981837.76470588,681523.2352941177
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,Restrict_Mass_Gatherings_and_Schools,42546756438.9009,135649530276236.2,135692077032675.11,8409488,883960,135602603655419.67,18455829629.882355,28470791186.658897,19784353.94117647,673759.0588235294
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,32412552931.465286,137336329995776.83,137368742548708.3,8534233,894954,137289065477659.78,18630660266.39216,28633857850.658897,19955734.529411763,680474.4705882353
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,44405637901.8338,135324420302160.06,135368825940061.89,8385629,881841,135277558590721.81,18422108736.39216,28439602701.8589,19751266.529411763,672464.4705882353
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,Lockdown,50414941578.74008,134327150499847.62,134377565441426.36,8312214,875342,134280488753288.47,18318111945.294117,28343634613.858894,19649201.647058822,668472.3529411765
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,No_Measure,29269135191.18333,132448889553016.22,132478158688207.4,8311587,863102,132402826469862.67,17720268154.098038,28342814999.458897,18907954.88235294,648731.1176470589
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,33375576753.140564,131533409521262.78,131566785098015.92,8241828,857135,131487528151955.05,17629743273.07843,28251626034.658897,18820067.70588235,645236.2941176471
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,45795561136.4548,127538452187192.97,127584247748329.42,7945764,831098,127493371889934.64,17215686084.47059,27864611173.8589,18413998.23529412,629335.7647058824
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,35937275647.157005,130949183403103.06,130985120678750.22,8197255,853327,130903417977880.78,17572065013.215687,28193360209.0589,18764093.94117647,643009.0588235294
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,47598660773.55679,126862905485121.31,126910504145894.88,7896281,826695,126817960952011.17,17144606113.882355,27799926996.258896,18344053.94117647,626611.0588235294
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,Lockdown,53431800202.42553,124750475526470.67,124803907326673.1,7741943,812928,124705956451489.94,16920898618.078432,27598176362.658897,18123650.70588235,618041.2941176471
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,No_Measure,38766595125.26911,100216260662348.55,100255027257473.81,6673029,653033,100177581900237.2,12477870129.490196,26200891981.858894,13146909.411764706,460282.58823529416
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,42194367965.32161,95353002089144.03,95395196457109.36,6291516,621337,95315293562839.62,12006348116.137257,25702178188.258896,12690000.235294119,442060.7647058824
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,52789731089.72123,81306107299072.06,81358897030161.78,5157292,529787,81271224116241.2,10663662255.411766,24219520575.458897,11391804.705882354,390113.2941176471
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,44326905559.60718,92327443561904.97,92371770467464.58,6049803,601618,92290341420774.75,11715930175.568628,25386210954.658897,12409053.11764706,430827.8823529412
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,54382340541.00463,79469594688972.06,79523977029513.06,5011118,517818,79435081820747.11,10484426302.294119,24028441922.658897,11217806.647058824,383193.3529411765
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,Lockdown,59713983417.695206,74546316794107.44,74606030777525.12,4626412,485731,74512796014072.08,9995225795.901962,23525554239.458897,10741333.11764706,364338.8823529412
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,31457885644.765083,128052835356134.39,128084293241779.16,8095696,834452,128007820832660.0,16953921190.11765,28060602284.258896,18043747.05882353,621640.9411764706
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,35453714876.39552,126430040387639.05,126465494102515.44,7975126,823875,126385350105713.66,16787288745.11765,27902993180.258896,17880619.05882353,615235.9411764706
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,47691017263.212265,121412433162909.45,121460124180172.67,7595145,791173,121368745844253.69,16281036638.705883,27406282017.0589,17386797.352941178,595739.6470588236
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,37952019196.96434,125453778655283.62,125491730674480.6,7901432,817512,125409283421203.45,16688573696.72549,27806660383.458897,17784272.529411763,611435.4705882353
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,49482015309.23582,120685917917057.52,120735399932366.75,7540103,786438,120642375873045.06,16207712897.803923,27334331114.658897,17315279.23529412,592915.7647058824
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,55295575369.48438,118520804660323.55,118576100235693.03,7376771,772327,118477695270124.67,15988566674.607845,27120823524.258896,17101402.470588237,584478.5294117647
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,No_Measure,40093450675.83603,94862831048674.86,94902924499350.7,6404778,618143,94825348027639.27,11632786760.941177,25850234274.658897,12228662.470588235,429687.52941176476
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings,43268267825.992386,88466416880807.73,88509685148633.73,5907067,576455,88430211145003.23,11006109349.039215,25199626455.458897,11619919.352941176,405500.64705882355
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools,53466605590.12865,72347112094266.86,72400578699856.98,4590465,471398,72314158964126.2,9474565819.588236,23478564321.0589,10140314.294117646,346221.70588235295
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,45252103228.62726,84588750422689.69,84634002525918.31,5597046,551182,84553323923062.98,10632132622.431374,24794367004.258896,11257643.88235294,391046.11764705885
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,55069261604.251945,70610508671135.12,70665577932739.38,4448906,460080,70577906486744.84,9308665994.019608,23293518396.258896,9979880.176470589,339803.8235294118
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,60449852902.492935,66055908738069.96,66116358590972.45,4086685,430396,66024225158246.39,8863556718.509804,22820023105.0589,9547664.588235294,322621.4117647059
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,No_Measure,42896400897.432335,69700459892255.68,69743356293153.11,4858489,454150,69668239264042.21,8391702919.607843,23828925293.8589,8859415.470588235,309183.5294117647
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,Restrict_Mass_Gatherings,45950193429.05749,63367228349626.836,63413178543055.89,4305184,412874,63336297407783.195,7825296845.784314,23105644997.8589,8318124.05882353,287137.9411764706
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,Restrict_Mass_Gatherings_and_Schools,56381761659.711296,49669676118303.8,49726057879963.51,3095719,323601,49641559544200.94,6591941753.0,21524632349.8589,7137744.0,239169.00000000003
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,47927082226.70383,59839206907766.16,59887133989992.86,3991972,389880,59809000108010.97,7510585483.725491,22696214271.458897,8017478.529411765,274886.4705882353
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,58085518967.748055,48557508320648.96,48615593839616.71,3000602,316353,48529618734022.52,6489291218.980392,21400295407.458897,7039089.823529412,235185.17647058825
ES,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,Lockdown,63805838652.48292,46073918100651.68,46137723939304.164,2794439,300166,46046531950914.56,6255350603.254902,21130799133.8589,6813454.294117647,226122.70588235295
ES,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'No_Measure']",Restrict_Mass_Gatherings_and_Schools_and_Others,No_Measure,No_Measure,36854773563.002396,120071407708751.72,120108262482314.72,8094472,782439,120028837486065.27,14511220415.0,28059002271.458897,14882496.0,543735.0
ES,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools_and_Others,No_Measure,Restrict_Mass_Gatherings,40563223204.80443,116377423332913.66,116417986556118.45,7841891,758363,116335591143270.34,14103361255.039215,27728828388.258896,14478355.352941176,528158.6470588236
ES,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools_and_Others,No_Measure,Restrict_Mass_Gatherings_and_Schools,50986294851.54401,99575803751914.36,99626790046765.9,6628523,648860,99537338060151.02,12322978024.686275,26142713738.658897,12725236.176470589,459935.8235294118
