region,policy_vector,month1,month2,month3,economic_costs,humanitarian_costs,total_costs,num_cases,num_deaths,d_costs,h_costs,mh_costs,hospitalization_days,icu_days
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,27987888687.23533,457733906398.86237,485721795086.0977,1439075,55259,325752476705.79645,9143126019.324564,122838303673.74135,2329626.2352941176,86032.76470588236
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,32933672716.27344,372767495625.21405,405701168341.4875,877445,41686,245788257538.08215,6702584444.760568,120276653642.37134,1732059.9411764706,61864.05882352941
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,28860466061.70599,437292249639.849,466152715701.555,1302153,51986,306522806381.03265,8555654382.3529415,122213788876.46335,2185911.294117647,80208.70588235295
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,32351662008.46945,328895910291.4324,361247572299.90186,625361,34651,204347645018.98682,5421391710.390186,119126873562.05534,1415487.0588235294,49318.941176470595
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,Lockdown,37703759104.658195,354728032241.5448,392431791346.203,768191,38790,228772054429.01355,6177642480.305942,119778335332.22534,1602780.3529411764,56702.64705882353
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,No_Measure,27429322807.017544,259665846501.62488,287095169308.6424,515417,23371,137747271624.32764,3293166783.6979017,118625408093.59935,852458.3529411765,30323.64705882353
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,29692377616.45493,248431541165.51056,278123918781.9655,423389,21585,127251084329.01459,2974797561.6686373,118205659274.82735,775284.8235294118,27132.176470588238
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,37570279612.825165,228352037221.23047,265922316834.05563,272504,18393,108430846472.58746,2403732896.430683,117517457852.21234,636261.8823529412,21437.117647058825
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,31248441258.31821,243289956416.0684,274538397674.3866,382213,20778,122441032613.32362,2831072340.3414125,118017851462.40335,740437.1764705882,25691.823529411766
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,38487311494.25288,221654828756.7871,260142140251.03998,230413,17310,102121479305.55746,2207872817.026308,117325476634.20334,588120.2941176471,19506.705882352944
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,Lockdown,42968749909.2559,224992891002.5667,267961640911.8226,251277,17862,105264475808.5155,2307775790.3118534,117420639403.73935,612699.8235294118,20490.176470588238
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,26891511796.73321,439228990282.3795,466120502079.11273,1435380,52209,307855870823.3672,8551669046.075968,122821450412.93634,2172114.6470588236,80805.35294117648
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,28238842347.24743,407585275193.59143,435824117540.83887,1215073,47174,278117962055.5961,7650704762.451965,121816608375.54335,1952305.1764705882,71843.82352941176
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,33529296309.73987,331265014192.5689,364794310502.3088,701726,34985,206330877869.22723,5458954436.151346,119475181887.19034,1415827.6470588236,50130.352941176476
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,29137960798.548096,388077019505.36316,417214980303.91125,1081869,44066,259775282983.52542,7092684777.490393,121209051744.34735,1815875.2352941176,66307.76470588236
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,33523486811.85723,303015077579.22076,336538564391.078,530359,30469,179679939328.83728,4641578215.52616,118693560034.85735,1214740.8823529412,42083.117647058825
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,38573338294.01089,320345192271.72815,358918530565.739,630849,33253,196045792906.7853,5147494491.575525,119151904873.36734,1339594.4117647058,47044.58823529412
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,No_Measure,26339098306.110104,203301511048.31268,229640609354.4228,192140,14321,84489990242.8493,1660611113.2870235,117150909692.17635,443457.64705882355,14616.352941176472
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings,29132217967.332123,201195606480.25998,230327824447.5921,174366,13985,82525241548.2157,1600524213.4939404,117069840718.55034,428895.1176470588,14013.882352941177
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools,37932818572.2928,198406876500.7121,236339695073.00488,152737,13549,79912948444.6645,1522739347.7682528,116971188708.27934,410009.35294117645,13235.64705882353
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,30937744888.082275,200362981855.00397,231300726743.08624,168136,13868,81741766578.78229,1579790204.4413242,117041425071.78035,423880.5294117647,13805.470588235296
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,39102483242.58923,197347819991.44153,236450303234.03076,146036,13373,78916263801.1911,1490931406.3700857,116940624783.88034,402175.0588235294,12922.94117647059
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,43458761705.98911,197824375996.09558,241283137702.0847,149367,13464,79361134058.94553,1507424132.500739,116955817804.64934,406240.0588235294,13084.94117647059
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'No_Measure']",Restrict_Mass_Gatherings_and_Schools,Lockdown,No_Measure,31749331639.443436,229626372094.12402,261375703733.56744,343114,18540,109366757977.56216,2420097063.959503,117839517052.60234,633967.1764705882,21911.823529411766
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools,Lockdown,Restrict_Mass_Gatherings,34292930913.490623,223276397482.58167,257569328396.0723,290386,17548,103434042372.1586,2243335685.892699,117599019424.53035,591159.0588235294,20137.94117647059
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools,Lockdown,Restrict_Mass_Gatherings_and_Schools,42656160556.56382,212412254649.49628,255068415206.0601,207488,15817,93257633936.95926,1933707272.908661,117220913439.62834,515814.5294117647,17048.470588235294
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings_and_Schools,Lockdown,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,35997226255.2934,220882424803.49866,256879651058.79205,269975,17173,101199712999.73653,2176788970.92078,117505922832.84134,575091.2941176471,19467.705882352944
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,43706904355.71688,208500492990.7155,252207397346.4324,184128,15202,89563938199.65091,1822188624.0762637,117114366166.98834,488359.4705882353,15951.529411764706
US-NY,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,Lockdown,Lockdown,48128614640.04839,210706600601.3263,258835215241.3747,196625,15548,91650062376.99426,1885172003.1407037,117171366221.19135,503907.0,16569.0
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,No_Measure,25285716999.39504,970491530364.8604,995777247364.2554,2873939,138681,817632443248.7296,23476226686.853386,129382860429.27734,6091305.529411765,215459.4705882353
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,Restrict_Mass_Gatherings,27439802056.866306,950724869262.593,978164671319.4594,2766646,135495,798935875841.3658,22895506986.956844,128893486434.27034,5947571.764705882,209785.23529411765
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,Restrict_Mass_Gatherings_and_Schools,33861478402.90381,885043997727.7346,918905476130.6384,2411766,124971,736796334318.5262,20972819788.057938,127274843621.15034,5471365.411764706,191014.58823529413
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,28784921960.072594,937554055711.1678,966338977671.2405,2695920,133393,786471540511.8229,22511617052.948566,128570898146.39635,5852513.705882353,206036.29411764708
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,33430804658.197216,841272521727.8711,874703326386.0684,2180882,117932,695367326563.8207,19683436324.4162,126221758839.63434,5151454.529411765,178454.4705882353
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,Lockdown,38755539745.91652,867864882929.9668,906620422675.8833,2319879,122208,720541874274.4163,20467270738.213127,126855737917.33734,5346027.764705882,186085.23529411765
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,No_Measure,26297486388.384758,876032787720.4436,902330274108.8284,2606625,123336,727250615882.2423,20618557027.01005,128163614811.19135,5343696.0,189537.0
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,28268446581.97217,852718715770.6848,880987162352.657,2473679,119602,705220918726.7189,19940562100.428616,127557234943.53734,5176458.117647059,182883.88235294117
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,34352791409.55838,782205615772.0428,816558407181.6012,2071544,108317,638592902135.6228,17889656239.24771,125723057397.17235,4670240.117647059,162774.88235294117
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,29535342407.743496,838499575748.8562,868034918156.5997,2391995,117339,691784351907.677,19530557708.357964,127184666132.82135,5075381.294117647,178857.70588235295
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,33877587477.313972,738577331838.469,772454919315.783,1834422,101321,597323659182.6799,16612152175.69465,124641520480.09435,4353937.294117647,150297.70588235295
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,Lockdown,39209225529.34059,764780999105.6943,803990224635.0349,1974386,105507,622123835753.2958,17377253211.868164,125279910140.53035,4543513.705882353,157763.29411764708
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,No_Measure,26381092196.007256,519526063368.5876,545907155564.59485,1363878,65647,387003713302.2257,10027027354.123558,122495322712.23834,2609946.2352941176,91615.76470588236
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,28147911675.741077,496450097757.91437,524598009433.65546,1202335,61973,365323137209.83685,9368451451.596218,121758509096.48134,2449116.0588235296,85072.94117647059
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,34908704174.228676,451384565302.11896,486293269476.34766,894960,54777,322952594723.40674,8075429287.355898,120356541291.35634,2132855.529411765,72251.4705882353
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,29386988626.73926,484258366431.9945,513645355058.73376,1116754,60009,353874366569.90125,9015834179.130949,121368165682.96234,2362934.8235294116,81573.17647058824
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,35352286932.849365,433196926753.5581,468549213686.4075,786546,51854,305789825627.61664,7545046821.571091,119862054304.37035,2002168.0588235294,67039.94117647059
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,Lockdown,40058582093.16395,441965672373.0856,482024254466.2495,838909,53268,314063433057.5113,7801352184.266923,120100887131.30734,2065262.6470588236,69561.35294117648
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,26777280096.79371,810149423538.5521,836926703635.3458,2414680,112654,664219101110.4316,18642187764.484184,127288134663.63635,4827774.94117647,171553.05882352943
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,28552023351.482155,782395282804.9531,810947306156.4353,2254247,108208,638003497305.422,17835401631.76175,126556383867.76935,4628816.235294118,163633.76470588235
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,34459767937.08409,710132750337.8782,744592518274.9623,1827373,96644,569783847227.2391,15739533817.395803,124609369293.24335,4112520.705882353,143033.29411764708
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,29705366485.178463,765691968705.8788,795397335191.0573,2156656,105541,622229316608.4073,17351390442.211056,126111261655.26035,4509512.0,158880.0
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,34045084513.006657,669017545826.6067,703062630339.6134,1598729,90057,530911766982.64197,14539277470.477386,123566501373.48735,3815779.0,131289.0
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,39326581488.20326,693307422757.6917,732634004245.8949,1731669,93951,553884733971.3057,15249834911.838604,124172853874.54735,3991613.3529411764,138233.64705882352
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,No_Measure,22724185662.431942,377754646214.7919,400478831877.2238,681048,42821,252504592200.91006,5869186531.813478,119380867482.06834,1557595.3529411764,52142.64705882353
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings,25265864670.296432,371058986305.7887,396324850976.08514,628051,41773,246237657257.39825,5682186130.0251255,119139142918.36534,1512207.0,50271.0
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools,33587162552.93406,358926632276.05304,392513794828.9871,539279,39829,234858842788.1822,5333544449.933491,118734245037.93735,1427166.705882353,46802.29411764706
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,26933467937.08409,367788310002.8522,394721777939.9363,602500,41247,243177506591.7592,5588201133.276678,119022602277.81635,1489357.8235294118,49332.17647058824
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,34627683968.542046,354743957395.2935,389371641363.8356,514487,39174,230907782694.2268,5215008429.537394,118621166271.52934,1397994.1764705882,45635.82352941177
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,39051899879.007866,356987138432.7886,396039038311.79645,527335,39525,233028662743.33505,5278708417.972214,118679767271.48134,1413696.5882352942,46261.41176470589
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,No_Measure,29822211615.24501,457521886087.1135,487344097702.3585,1068456,55654,328179989771.68604,8194022591.967189,121147873723.46034,2146766.588235294,74176.41176470589
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,Restrict_Mass_Gatherings,31913977253.478523,442066352538.1501,473980329791.6286,952433,53204,313691658066.0344,7756013137.932308,120618681334.18335,2040189.4117647058,69805.58823529413
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,Restrict_Mass_Gatherings_and_Schools,39330408590.44162,411455497259.1688,450785905849.6105,736903,48324,284939432269.8868,6880437322.568726,119635627666.71335,1826353.4705882352,61107.529411764706
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,33425753418.02783,436101168435.7366,469526921853.7644,905053,52258,308110544104.34143,7588047867.831806,120402576463.56334,1999519.4117647058,68119.58823529413
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,40012839624.92438,398667381927.4888,438680221552.41315,661948,46275,272865752886.8082,6507878549.512267,119293750491.16835,1734432.1764705882,57452.82352941177
US-NY,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,Lockdown,44643209316.39443,406015808072.1684,450659017388.5628,703675,47466,279806416792.83636,6725319810.190659,119484071469.14134,1788203.1764705882,59579.82352941177
US-NY,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'No_Measure']",Restrict_Mass_Gatherings_and_Schools_and_Others,No_Measure,No_Measure,18967843496.672714,279820218149.7058,298788061646.37854,823046,26382,155588605402.17245,4203078329.663021,120028534417.87035,1056177.1764705882,40280.82352941177
US-NY,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools_and_Others,No_Measure,Restrict_Mass_Gatherings,20556477979.431335,255314288715.3944,275870766694.82574,636542,22506,132625317035.27524,3511100470.144842,119177871209.97435,887949.5294117647,33368.470588235294
